codigo_ipress,anio,mes,servicios_d,servicios_con_camas_validas,suma_total_camas_d,max_total_camas_d,CA_CAMAS,estado_calidad_a,diferencia_suma_total_camas_d,diferencia_pct_suma_total_camas_d,diferencia_max_total_camas_d,diferencia_pct_max_total_camas_d
00006206,2024,2,14,14,640.0,272.0,505.0,UNICA,135.0,26.732673267326735,-233.0,-46.13861386138614
00006206,2024,3,14,14,641.0,272.0,505.0,UNICA,136.0,26.930693069306933,-233.0,-46.13861386138614
00006206,2024,4,14,14,643.0,269.0,519.0,UNICA,124.0,23.892100192678228,-250.0,-48.16955684007707
00006206,2024,5,14,14,643.0,269.0,484.0,UNICA,159.0,32.85123966942149,-215.0,-44.421487603305785
00006206,2024,6,14,14,650.0,270.0,483.0,UNICA,167.0,34.57556935817806,-213.0,-44.099378881987576
00006206,2024,7,14,14,648.0,264.0,472.0,UNICA,176.0,37.28813559322034,-208.0,-44.06779661016949
00006206,2024,8,14,14,636.0,264.0,469.0,UNICA,167.0,35.60767590618337,-205.0,-43.71002132196162
00006206,2024,9,14,14,636.0,264.0,416.0,UNICA,220.0,52.88461538461539,-152.0,-36.53846153846153
00006206,2024,10,14,14,636.0,266.0,460.0,UNICA,176.0,38.26086956521739,-194.0,-42.173913043478265
00006206,2024,11,14,14,637.0,267.0,459.0,UNICA,178.0,38.77995642701525,-192.0,-41.830065359477125
00006206,2024,12,14,14,637.0,267.0,458.0,UNICA,179.0,39.082969432314414,-191.0,-41.70305676855895
00006206,2025,1,14,14,641.0,271.0,476.0,UNICA,165.0,34.66386554621849,-205.0,-43.0672268907563
00006206,2025,2,14,14,644.0,274.0,421.0,UNICA,223.0,52.96912114014252,-147.0,-34.91686460807601
00006206,2025,3,14,14,638.0,268.0,465.0,UNICA,173.0,37.204301075268816,-197.0,-42.365591397849464
00006206,2025,4,14,14,638.0,268.0,471.0,UNICA,167.0,35.45647558386412,-203.0,-43.09978768577495
00006206,2025,5,14,14,636.0,266.0,470.0,UNICA,166.0,35.319148936170215,-204.0,-43.40425531914894
00006206,2025,6,14,14,638.0,260.0,476.0,UNICA,162.0,34.03361344537815,-216.0,-45.378151260504204
00006206,2025,7,14,14,637.0,259.0,476.0,UNICA,161.0,33.82352941176471,-217.0,-45.588235294117645
00006206,2025,8,14,14,639.0,261.0,473.0,UNICA,166.0,35.095137420718814,-212.0,-44.82029598308668
00006206,2025,9,14,14,639.0,261.0,445.0,UNICA,194.0,43.59550561797752,-184.0,-41.34831460674157
00006206,2025,10,14,14,650.0,271.0,473.0,UNICA,177.0,37.420718816067655,-202.0,-42.706131078224104
00006206,2025,11,14,14,649.0,270.0,470.0,UNICA,179.0,38.08510638297872,-200.0,-42.5531914893617
00006206,2025,12,1,1,68.0,68.0,470.0,UNICA,-402.0,-85.53191489361703,-402.0,-85.53191489361703
00006206,2026,1,14,14,652.0,270.0,475.0,UNICA,177.0,37.26315789473684,-205.0,-43.15789473684211
00006206,2026,2,14,14,647.0,267.0,474.0,UNICA,173.0,36.49789029535865,-207.0,-43.67088607594937
00006206,2026,3,14,14,645.0,267.0,457.0,UNICA,188.0,41.13785557986871,-190.0,-41.57549234135667
00006207,2015,1,15,15,768.0,253.0,,,,,,
00006207,2015,2,15,15,768.0,253.0,800.0,UNICA,-32.0,-4.0,-547.0,-68.375
00006207,2015,3,15,15,768.0,253.0,800.0,UNICA,-32.0,-4.0,-547.0,-68.375
00006207,2015,4,15,15,762.0,245.0,794.0,UNICA,-32.0,-4.030226700251889,-549.0,-69.14357682619648
00006207,2015,5,15,15,761.0,244.0,793.0,UNICA,-32.0,-4.03530895334174,-549.0,-69.23076923076923
00006207,2015,6,15,15,770.0,248.0,,,,,,
00006207,2015,7,15,15,761.0,244.0,,,,,,
00006207,2015,8,15,15,761.0,244.0,802.0,UNICA,-41.0,-5.112219451371571,-558.0,-69.57605985037407
00006207,2015,9,15,15,761.0,248.0,793.0,UNICA,-32.0,-4.03530895334174,-545.0,-68.7263556116015
00006207,2015,10,15,15,757.0,244.0,793.0,UNICA,-36.0,-4.539722572509458,-549.0,-69.23076923076923
00006207,2015,11,15,15,785.0,258.0,,,,,,
00006207,2015,12,15,15,768.0,255.0,793.0,UNICA,-25.0,-3.1525851197982346,-538.0,-67.84363177805801
00006207,2016,1,12,12,753.0,260.0,808.0,UNICA,-55.0,-6.806930693069307,-548.0,-67.82178217821783
00006207,2016,2,13,13,694.0,252.0,815.0,UNICA,-121.0,-14.846625766871165,-563.0,-69.079754601227
00006207,2016,3,13,13,694.0,252.0,815.0,UNICA,-121.0,-14.846625766871165,-563.0,-69.079754601227
00006207,2016,4,13,13,694.0,252.0,815.0,UNICA,-121.0,-14.846625766871165,-563.0,-69.079754601227
00006207,2016,5,13,13,694.0,252.0,815.0,UNICA,-121.0,-14.846625766871165,-563.0,-69.079754601227
00006207,2016,6,13,13,694.0,252.0,815.0,UNICA,-121.0,-14.846625766871165,-563.0,-69.079754601227
00006207,2016,7,13,13,696.0,252.0,759.0,UNICA,-63.0,-8.300395256916996,-507.0,-66.79841897233202
00006207,2016,8,13,13,694.0,252.0,759.0,UNICA,-65.0,-8.563899868247695,-507.0,-66.79841897233202
00006207,2016,9,13,13,696.0,252.0,759.0,UNICA,-63.0,-8.300395256916996,-507.0,-66.79841897233202
00006207,2016,10,13,13,694.0,252.0,762.0,UNICA,-68.0,-8.923884514435695,-510.0,-66.92913385826772
00006207,2016,11,13,13,696.0,252.0,762.0,UNICA,-66.0,-8.661417322834646,-510.0,-66.92913385826772
00006207,2016,12,12,12,688.0,252.0,763.0,UNICA,-75.0,-9.82961992136304,-511.0,-66.97247706422019
00006207,2017,1,12,12,691.0,261.0,691.0,UNICA,0.0,0.0,-430.0,-62.22865412445731
00006207,2017,2,13,13,684.0,252.0,699.0,UNICA,-15.0,-2.1459227467811157,-447.0,-63.94849785407726
00006207,2017,3,13,13,684.0,252.0,693.0,UNICA,-9.0,-1.2987012987012987,-441.0,-63.63636363636363
00006207,2017,4,13,13,684.0,252.0,693.0,UNICA,-9.0,-1.2987012987012987,-441.0,-63.63636363636363
00006207,2017,5,13,13,684.0,252.0,688.0,UNICA,-4.0,-0.5813953488372093,-436.0,-63.372093023255815
00006207,2017,6,13,13,658.0,226.0,662.0,UNICA,-4.0,-0.6042296072507553,-436.0,-65.86102719033232
00006207,2017,7,13,13,658.0,226.0,662.0,UNICA,-4.0,-0.6042296072507553,-436.0,-65.86102719033232
00006207,2017,8,13,13,658.0,226.0,662.0,UNICA,-4.0,-0.6042296072507553,-436.0,-65.86102719033232
00006207,2017,9,13,13,663.0,231.0,662.0,UNICA,1.0,0.1510574018126888,-431.0,-65.10574018126889
00006207,2017,10,13,13,663.0,231.0,662.0,UNICA,1.0,0.1510574018126888,-431.0,-65.10574018126889
00006207,2017,11,13,13,658.0,226.0,662.0,UNICA,-4.0,-0.6042296072507553,-436.0,-65.86102719033232
00006207,2017,12,13,13,687.0,252.0,662.0,UNICA,25.0,3.7764350453172204,-410.0,-61.933534743202415
00006207,2018,1,10,10,602.0,226.0,662.0,UNICA,-60.0,-9.06344410876133,-436.0,-65.86102719033232
00006207,2018,2,10,10,557.0,245.0,561.0,UNICA,-4.0,-0.7130124777183601,-316.0,-56.32798573975044
00006207,2018,3,10,10,557.0,245.0,561.0,UNICA,-4.0,-0.7130124777183601,-316.0,-56.32798573975044
00006207,2018,4,13,13,593.0,228.0,657.0,UNICA,-64.0,-9.74124809741248,-429.0,-65.29680365296804
00006207,2018,5,13,13,619.0,240.0,561.0,UNICA,58.0,10.338680926916222,-321.0,-57.21925133689839
00006207,2018,6,10,10,552.0,241.0,561.0,UNICA,-9.0,-1.6042780748663104,-320.0,-57.04099821746881
00006207,2018,7,10,10,558.0,241.0,561.0,UNICA,-3.0,-0.53475935828877,-320.0,-57.04099821746881
00006207,2018,8,10,10,568.0,251.0,561.0,UNICA,7.0,1.2477718360071302,-310.0,-55.258467023172905
00006207,2018,9,10,10,547.0,251.0,561.0,UNICA,-14.0,-2.4955436720142603,-310.0,-55.258467023172905
00006207,2018,10,10,10,571.0,251.0,561.0,UNICA,10.0,1.7825311942959003,-310.0,-55.258467023172905
00006207,2018,11,10,10,571.0,251.0,561.0,UNICA,10.0,1.7825311942959003,-310.0,-55.258467023172905
00006207,2019,1,10,10,571.0,251.0,561.0,UNICA,10.0,1.7825311942959003,-310.0,-55.258467023172905
00006207,2019,2,10,10,602.0,248.0,606.0,UNICA,-4.0,-0.6600660066006601,-358.0,-59.07590759075908
00006207,2019,3,10,10,599.0,248.0,606.0,UNICA,-7.0,-1.155115511551155,-358.0,-59.07590759075908
00006207,2019,4,10,10,599.0,248.0,603.0,UNICA,-4.0,-0.6633499170812603,-355.0,-58.872305140961856
00006207,2019,5,10,10,599.0,248.0,603.0,UNICA,-4.0,-0.6633499170812603,-355.0,-58.872305140961856
00006207,2019,6,10,10,599.0,248.0,603.0,UNICA,-4.0,-0.6633499170812603,-355.0,-58.872305140961856
00006207,2019,7,10,10,599.0,248.0,603.0,UNICA,-4.0,-0.6633499170812603,-355.0,-58.872305140961856
00006207,2019,8,10,10,629.0,252.0,603.0,UNICA,26.0,4.311774461028192,-351.0,-58.2089552238806
00006207,2019,9,10,10,629.0,252.0,603.0,UNICA,26.0,4.311774461028192,-351.0,-58.2089552238806
00006207,2019,10,10,10,629.0,252.0,603.0,UNICA,26.0,4.311774461028192,-351.0,-58.2089552238806
00006207,2019,11,10,10,629.0,252.0,633.0,UNICA,-4.0,-0.631911532385466,-381.0,-60.18957345971564
00006207,2020,1,10,10,629.0,252.0,633.0,UNICA,-4.0,-0.631911532385466,-381.0,-60.18957345971564
00006207,2020,2,10,10,629.0,252.0,633.0,UNICA,-4.0,-0.631911532385466,-381.0,-60.18957345971564
00006207,2020,3,10,10,629.0,252.0,633.0,UNICA,-4.0,-0.631911532385466,-381.0,-60.18957345971564
00006207,2020,4,9,9,617.0,252.0,633.0,UNICA,-16.0,-2.527646129541864,-381.0,-60.18957345971564
00006207,2020,5,9,9,617.0,252.0,633.0,UNICA,-16.0,-2.527646129541864,-381.0,-60.18957345971564
00006207,2020,6,9,9,600.0,252.0,616.0,UNICA,-16.0,-2.5974025974025974,-364.0,-59.09090909090909
00006207,2020,7,9,9,588.0,252.0,616.0,UNICA,-28.0,-4.545454545454546,-364.0,-59.09090909090909
00006207,2020,8,9,9,617.0,252.0,616.0,UNICA,1.0,0.16233766233766234,-364.0,-59.09090909090909
00006207,2020,9,10,10,601.0,224.0,616.0,UNICA,-15.0,-2.4350649350649354,-392.0,-63.63636363636363
00006207,2020,10,10,10,366.0,140.0,616.0,UNICA,-250.0,-40.58441558441558,-476.0,-77.27272727272727
00006207,2020,11,6,6,307.0,140.0,616.0,UNICA,-309.0,-50.16233766233766,-476.0,-77.27272727272727
00006207,2020,12,6,6,404.0,152.0,616.0,UNICA,-212.0,-34.41558441558442,-464.0,-75.32467532467533
00006207,2021,1,6,6,398.0,138.0,546.0,UNICA,-148.0,-27.106227106227106,-408.0,-74.72527472527473
00006207,2021,2,6,6,398.0,138.0,546.0,UNICA,-148.0,-27.106227106227106,-408.0,-74.72527472527473
00006207,2021,3,6,6,398.0,138.0,546.0,UNICA,-148.0,-27.106227106227106,-408.0,-74.72527472527473
00006207,2021,4,6,6,398.0,138.0,546.0,UNICA,-148.0,-27.106227106227106,-408.0,-74.72527472527473
00006207,2021,5,6,6,484.0,208.0,624.0,UNICA,-140.0,-22.435897435897438,-416.0,-66.66666666666666
00006207,2021,6,6,6,433.0,221.0,602.0,UNICA,-169.0,-28.07308970099668,-381.0,-63.2890365448505
00006207,2021,7,6,6,476.0,213.0,645.0,UNICA,-169.0,-26.2015503875969,-432.0,-66.97674418604652
00006207,2021,8,6,6,404.0,183.0,573.0,UNICA,-169.0,-29.49389179755672,-390.0,-68.06282722513089
00006207,2021,9,5,5,391.0,183.0,573.0,UNICA,-182.0,-31.762652705061083,-390.0,-68.06282722513089
00006207,2021,10,4,4,365.0,183.0,573.0,UNICA,-208.0,-36.3001745200698,-390.0,-68.06282722513089
00006207,2021,11,5,5,345.0,183.0,573.0,UNICA,-228.0,-39.79057591623037,-390.0,-68.06282722513089
00006207,2021,12,5,5,348.0,190.0,601.0,UNICA,-253.0,-42.09650582362729,-411.0,-68.38602329450914
00006207,2022,1,5,5,338.0,183.0,647.0,UNICA,-309.0,-47.75888717156105,-464.0,-71.71561051004637
00006207,2022,2,5,5,339.0,184.0,662.0,UNICA,-323.0,-48.79154078549849,-478.0,-72.20543806646525
00006207,2022,3,4,4,336.0,184.0,598.0,UNICA,-262.0,-43.812709030100336,-414.0,-69.23076923076923
00006207,2022,4,12,12,486.0,190.0,665.0,UNICA,-179.0,-26.917293233082706,-475.0,-71.42857142857143
00006207,2022,5,12,12,520.0,190.0,565.0,UNICA,-45.0,-7.964601769911504,-375.0,-66.3716814159292
00006207,2022,6,12,12,553.0,192.0,598.0,UNICA,-45.0,-7.5250836120401345,-406.0,-67.89297658862876
00006207,2022,7,12,12,549.0,196.0,594.0,UNICA,-45.0,-7.575757575757576,-398.0,-67.003367003367
00006207,2022,8,12,12,561.0,199.0,607.0,UNICA,-46.0,-7.57825370675453,-408.0,-67.21581548599671
00006207,2022,9,12,12,561.0,199.0,606.0,UNICA,-45.0,-7.425742574257425,-407.0,-67.16171617161716
00006207,2022,10,12,12,576.0,207.0,621.0,UNICA,-45.0,-7.246376811594203,-414.0,-66.66666666666666
00006207,2022,11,11,11,571.0,208.0,622.0,UNICA,-51.0,-8.19935691318328,-414.0,-66.55948553054662
00006207,2022,12,11,11,572.0,209.0,623.0,UNICA,-51.0,-8.186195826645266,-414.0,-66.45264847512038
00006207,2023,1,12,12,586.0,214.0,586.0,UNICA,0.0,0.0,-372.0,-63.48122866894198
00006207,2023,2,12,12,586.0,214.0,586.0,UNICA,0.0,0.0,-372.0,-63.48122866894198
00006207,2023,3,12,12,586.0,214.0,586.0,UNICA,0.0,0.0,-372.0,-63.48122866894198
00006207,2023,4,12,12,586.0,214.0,586.0,UNICA,0.0,0.0,-372.0,-63.48122866894198
00006207,2023,5,12,12,586.0,214.0,586.0,UNICA,0.0,0.0,-372.0,-63.48122866894198
00006207,2023,6,12,12,593.0,214.0,593.0,UNICA,0.0,0.0,-379.0,-63.91231028667791
00006207,2023,7,12,12,618.0,213.0,618.0,UNICA,0.0,0.0,-405.0,-65.53398058252428
00006207,2023,8,12,12,618.0,213.0,618.0,UNICA,0.0,0.0,-405.0,-65.53398058252428
00006207,2023,9,12,12,627.0,222.0,627.0,UNICA,0.0,0.0,-405.0,-64.5933014354067
00006207,2023,10,12,12,616.0,211.0,616.0,UNICA,0.0,0.0,-405.0,-65.74675324675324
00006207,2023,11,12,12,626.0,221.0,626.0,UNICA,0.0,0.0,-405.0,-64.6964856230032
00006207,2023,12,12,12,626.0,221.0,626.0,UNICA,0.0,0.0,-405.0,-64.6964856230032
00006207,2024,1,12,12,618.0,221.0,618.0,UNICA,0.0,0.0,-397.0,-64.23948220064725
00006207,2024,2,12,12,606.0,221.0,606.0,UNICA,0.0,0.0,-385.0,-63.53135313531353
00006207,2024,3,12,12,607.0,222.0,607.0,UNICA,0.0,0.0,-385.0,-63.426688632619445
00006207,2024,4,12,12,604.0,219.0,604.0,UNICA,0.0,0.0,-385.0,-63.741721854304636
00006207,2024,5,12,12,608.0,223.0,608.0,UNICA,0.0,0.0,-385.0,-63.32236842105263
00006207,2024,6,12,12,604.0,219.0,604.0,UNICA,0.0,0.0,-385.0,-63.741721854304636
00006207,2024,7,12,12,608.0,223.0,608.0,UNICA,0.0,0.0,-385.0,-63.32236842105263
00006207,2024,8,12,12,607.0,223.0,607.0,UNICA,0.0,0.0,-384.0,-63.26194398682043
00006207,2024,9,12,12,607.0,223.0,607.0,UNICA,0.0,0.0,-384.0,-63.26194398682043
00006207,2024,10,12,12,607.0,223.0,607.0,UNICA,0.0,0.0,-384.0,-63.26194398682043
00006207,2024,11,12,12,607.0,223.0,607.0,UNICA,0.0,0.0,-384.0,-63.26194398682043
00006207,2024,12,12,12,607.0,223.0,607.0,UNICA,0.0,0.0,-384.0,-63.26194398682043
00006207,2025,1,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,2,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,3,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,4,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,5,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,6,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,7,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,8,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,9,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,10,15,15,623.0,213.0,623.0,UNICA,0.0,0.0,-410.0,-65.81059390048154
00006207,2025,11,15,15,622.0,213.0,622.0,UNICA,0.0,0.0,-409.0,-65.7556270096463
00006207,2025,12,2,2,51.0,45.0,622.0,UNICA,-571.0,-91.80064308681672,-577.0,-92.7652733118971
00006207,2026,1,21,21,618.0,203.0,618.0,UNICA,0.0,0.0,-415.0,-67.15210355987054
00006207,2026,2,21,21,618.0,203.0,618.0,UNICA,0.0,0.0,-415.0,-67.15210355987054
00006207,2026,3,21,21,617.0,203.0,617.0,UNICA,0.0,0.0,-414.0,-67.09886547811993
00006208,2015,8,5,5,390.0,235.0,368.0,UNICA,22.0,5.978260869565218,-133.0,-36.141304347826086
00006208,2015,9,5,5,391.0,236.0,431.0,UNICA,-40.0,-9.280742459396752,-195.0,-45.243619489559165
00006208,2015,10,5,5,403.0,248.0,415.0,UNICA,-12.0,-2.891566265060241,-167.0,-40.24096385542168
00006208,2015,11,5,5,390.0,235.0,416.0,UNICA,-26.0,-6.25,-181.0,-43.50961538461539
00006208,2015,12,5,5,390.0,235.0,416.0,UNICA,-26.0,-6.25,-181.0,-43.50961538461539
00006208,2016,1,5,5,385.0,235.0,398.0,UNICA,-13.0,-3.2663316582914574,-163.0,-40.95477386934673
00006208,2016,2,5,5,388.0,238.0,398.0,UNICA,-10.0,-2.512562814070352,-160.0,-40.20100502512563
00006208,2016,3,5,5,390.0,235.0,398.0,UNICA,-8.0,-2.0100502512562812,-163.0,-40.95477386934673
00006208,2016,4,5,5,390.0,235.0,398.0,UNICA,-8.0,-2.0100502512562812,-163.0,-40.95477386934673
00006208,2016,5,5,5,389.0,234.0,398.0,UNICA,-9.0,-2.261306532663317,-164.0,-41.20603015075377
00006208,2016,6,5,5,390.0,235.0,398.0,UNICA,-8.0,-2.0100502512562812,-163.0,-40.95477386934673
00006208,2016,7,5,5,439.0,274.0,429.0,UNICA,10.0,2.331002331002331,-155.0,-36.13053613053613
00006208,2016,8,5,5,400.0,235.0,429.0,UNICA,-29.0,-6.75990675990676,-194.0,-45.22144522144522
00006208,2016,9,5,5,403.0,248.0,429.0,UNICA,-26.0,-6.0606060606060606,-181.0,-42.19114219114219
00006208,2016,10,1,1,20.0,20.0,429.0,UNICA,-409.0,-95.33799533799534,-409.0,-95.33799533799534
00006208,2016,11,1,1,20.0,20.0,429.0,UNICA,-409.0,-95.33799533799534,-409.0,-95.33799533799534
00006208,2016,12,5,5,403.0,248.0,429.0,UNICA,-26.0,-6.0606060606060606,-181.0,-42.19114219114219
00006208,2017,1,5,5,428.0,278.0,429.0,UNICA,-1.0,-0.2331002331002331,-151.0,-35.1981351981352
00006208,2017,2,5,5,401.0,246.0,433.0,UNICA,-32.0,-7.390300230946882,-187.0,-43.187066974595844
00006208,2017,3,5,5,398.0,248.0,433.0,UNICA,-35.0,-8.083140877598153,-185.0,-42.725173210161664
00006208,2017,4,5,5,429.0,274.0,433.0,UNICA,-4.0,-0.9237875288683602,-159.0,-36.72055427251732
00006208,2017,5,5,5,429.0,274.0,433.0,UNICA,-4.0,-0.9237875288683602,-159.0,-36.72055427251732
00006208,2017,6,5,5,429.0,274.0,433.0,UNICA,-4.0,-0.9237875288683602,-159.0,-36.72055427251732
00006208,2017,7,5,5,413.0,258.0,433.0,UNICA,-20.0,-4.618937644341801,-175.0,-40.415704387990765
00006208,2017,8,5,5,413.0,258.0,433.0,UNICA,-20.0,-4.618937644341801,-175.0,-40.415704387990765
00006208,2017,9,5,5,403.0,248.0,433.0,UNICA,-30.0,-6.928406466512701,-185.0,-42.725173210161664
00006208,2017,10,5,5,400.0,246.0,433.0,UNICA,-33.0,-7.621247113163972,-187.0,-43.187066974595844
00006208,2017,11,5,5,400.0,246.0,433.0,UNICA,-33.0,-7.621247113163972,-187.0,-43.187066974595844
00006208,2017,12,5,5,398.0,243.0,433.0,UNICA,-35.0,-8.083140877598153,-190.0,-43.87990762124711
00006208,2018,1,5,5,400.0,245.0,403.0,UNICA,-3.0,-0.7444168734491315,-158.0,-39.20595533498759
00006208,2018,2,5,5,400.0,245.0,403.0,UNICA,-3.0,-0.7444168734491315,-158.0,-39.20595533498759
00006208,2018,3,5,5,396.0,246.0,398.0,UNICA,-2.0,-0.5025125628140703,-152.0,-38.19095477386934
00006208,2018,4,5,5,396.0,246.0,398.0,UNICA,-2.0,-0.5025125628140703,-152.0,-38.19095477386934
00006208,2018,5,5,5,396.0,246.0,398.0,UNICA,-2.0,-0.5025125628140703,-152.0,-38.19095477386934
00006208,2018,6,5,5,398.0,248.0,398.0,UNICA,0.0,0.0,-150.0,-37.68844221105528
00006208,2018,7,5,5,398.0,248.0,398.0,UNICA,0.0,0.0,-150.0,-37.68844221105528
00006208,2018,8,5,5,398.0,248.0,398.0,UNICA,0.0,0.0,-150.0,-37.68844221105528
00006208,2018,9,5,5,401.0,248.0,398.0,UNICA,3.0,0.7537688442211055,-150.0,-37.68844221105528
00006208,2018,10,5,5,398.0,248.0,398.0,UNICA,0.0,0.0,-150.0,-37.68844221105528
00006208,2018,11,5,5,398.0,248.0,398.0,UNICA,0.0,0.0,-150.0,-37.68844221105528
00006208,2019,1,5,5,398.0,248.0,403.0,UNICA,-5.0,-1.240694789081886,-155.0,-38.46153846153847
00006208,2019,2,5,5,398.0,248.0,403.0,UNICA,-5.0,-1.240694789081886,-155.0,-38.46153846153847
00006208,2019,3,5,5,398.0,248.0,403.0,UNICA,-5.0,-1.240694789081886,-155.0,-38.46153846153847
00006208,2019,4,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,5,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,6,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,7,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,8,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,9,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2019,10,4,4,308.0,248.0,397.0,UNICA,-89.0,-22.418136020151135,-149.0,-37.531486146095716
00006208,2019,11,4,4,308.0,248.0,397.0,UNICA,-89.0,-22.418136020151135,-149.0,-37.531486146095716
00006208,2020,1,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2020,2,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2020,3,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2020,4,5,5,412.0,262.0,397.0,UNICA,15.0,3.7783375314861463,-135.0,-34.005037783375315
00006208,2020,5,5,5,376.0,230.0,397.0,UNICA,-21.0,-5.289672544080604,-167.0,-42.0654911838791
00006208,2020,6,5,5,388.0,248.0,397.0,UNICA,-9.0,-2.2670025188916876,-149.0,-37.531486146095716
00006208,2020,7,5,5,393.0,248.0,397.0,UNICA,-4.0,-1.0075566750629723,-149.0,-37.531486146095716
00006208,2020,8,5,5,376.0,231.0,397.0,UNICA,-21.0,-5.289672544080604,-166.0,-41.81360201511335
00006208,2020,9,5,5,393.0,248.0,397.0,UNICA,-4.0,-1.0075566750629723,-149.0,-37.531486146095716
00006208,2020,10,5,5,398.0,248.0,397.0,UNICA,1.0,0.2518891687657431,-149.0,-37.531486146095716
00006208,2020,11,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2020,12,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2021,1,5,5,383.0,233.0,383.0,UNICA,0.0,0.0,-150.0,-39.1644908616188
00006208,2021,2,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2021,3,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2021,4,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2021,5,5,5,383.0,233.0,397.0,UNICA,-14.0,-3.5264483627204033,-164.0,-41.30982367758186
00006208,2021,6,5,5,378.0,233.0,397.0,UNICA,-19.0,-4.785894206549118,-164.0,-41.30982367758186
00006208,2021,7,5,5,378.0,233.0,397.0,UNICA,-19.0,-4.785894206549118,-164.0,-41.30982367758186
00006208,2021,8,5,5,371.0,225.0,397.0,UNICA,-26.0,-6.54911838790932,-172.0,-43.32493702770781
00006208,2021,9,5,5,370.0,225.0,397.0,UNICA,-27.0,-6.801007556675064,-172.0,-43.32493702770781
00006208,2021,10,5,5,370.0,225.0,397.0,UNICA,-27.0,-6.801007556675064,-172.0,-43.32493702770781
00006208,2021,11,5,5,365.0,222.0,397.0,UNICA,-32.0,-8.060453400503778,-175.0,-44.08060453400503
00006208,2021,12,5,5,365.0,222.0,397.0,UNICA,-32.0,-8.060453400503778,-175.0,-44.08060453400503
00006208,2022,1,5,5,351.0,205.0,397.0,UNICA,-46.0,-11.586901763224182,-192.0,-48.36272040302267
00006208,2022,2,5,5,351.0,205.0,397.0,UNICA,-46.0,-11.586901763224182,-192.0,-48.36272040302267
00006208,2022,3,5,5,368.0,222.0,397.0,UNICA,-29.0,-7.304785894206549,-175.0,-44.08060453400503
00006208,2022,4,5,5,370.0,222.0,397.0,UNICA,-27.0,-6.801007556675064,-175.0,-44.08060453400503
00006208,2022,5,5,5,368.0,220.0,397.0,UNICA,-29.0,-7.304785894206549,-177.0,-44.584382871536526
00006208,2022,6,5,5,368.0,220.0,397.0,UNICA,-29.0,-7.304785894206549,-177.0,-44.584382871536526
00006208,2022,7,5,5,367.0,220.0,397.0,UNICA,-30.0,-7.5566750629722925,-177.0,-44.584382871536526
00006208,2022,8,5,5,356.0,208.0,397.0,UNICA,-41.0,-10.327455919395465,-189.0,-47.607052896725435
00006208,2022,9,5,5,356.0,208.0,397.0,UNICA,-41.0,-10.327455919395465,-189.0,-47.607052896725435
00006208,2022,10,5,5,337.0,189.0,397.0,UNICA,-60.0,-15.113350125944585,-208.0,-52.39294710327456
00006208,2022,11,5,5,337.0,189.0,397.0,UNICA,-60.0,-15.113350125944585,-208.0,-52.39294710327456
00006208,2022,12,5,5,338.0,190.0,397.0,UNICA,-59.0,-14.86146095717884,-207.0,-52.141057934508815
00006208,2023,1,5,5,352.0,202.0,397.0,UNICA,-45.0,-11.335012594458437,-195.0,-49.1183879093199
