codigo_ipress,anio,mes,_archivo,_registro,variable,anterior,actual,diferencia
00009042,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,885,CA_MEDICOS_RESIDENTES,8.0,39.0,31.0
00009042,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,24516,CA_MEDICOS_RESIDENTES,31.0,83.0,52.0
00009047,2016,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1636,CA_MEDICOS_RESIDENTES,3.0,15.0,12.0
00009047,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,5479,CA_MEDICOS_RESIDENTES,4.0,16.0,12.0
00009053,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,1425,CA_MEDICOS_RESIDENTES,0.0,52.0,52.0
00009053,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4481,CA_MEDICOS_RESIDENTES,52.0,0.0,-52.0
00009116,2015,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,354,CA_MEDICOS_RESIDENTES,25.0,0.0,-25.0
00009116,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2225,CA_MEDICOS_RESIDENTES,7.0,21.0,14.0
00009116,2018,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2454,CA_MEDICOS_RESIDENTES,7.0,30.0,23.0
00009116,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,9472,CA_MEDICOS_RESIDENTES,2.0,30.0,28.0
00009153,2016,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2193,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00009234,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12086,CA_MEDICOS_RESIDENTES,0.0,91.0,91.0
00009234,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,36400,CA_MEDICOS_RESIDENTES,92.0,0.0,-92.0
00009234,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,3422,CA_MEDICOS_RESIDENTES,0.0,91.0,91.0
00009234,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,29481,CA_MEDICOS_RESIDENTES,91.0,0.0,-91.0
00009251,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,35008,CA_MEDICOS_RESIDENTES,282.0,0.0,-282.0
00009251,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,34897,CA_MEDICOS_RESIDENTES,0.0,282.0,282.0
00009251,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,37489,CA_MEDICOS_RESIDENTES,307.0,0.0,-307.0
00009251,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,30878,CA_MEDICOS_RESIDENTES,0.0,306.0,306.0
00009599,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,11479,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00009682,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37792,CA_MEDICOS_RESIDENTES,1.0,24.0,23.0
00009682,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,14641,CA_MEDICOS_RESIDENTES,1.0,24.0,23.0
00010251,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,4689,CA_MEDICOS_RESIDENTES,0.0,104.0,104.0
00010251,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,13363,CA_MEDICOS_RESIDENTES,104.0,0.0,-104.0
00010434,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2803,CA_MEDICOS_RESIDENTES,5.0,15.0,10.0
00010515,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,16930,CA_MEDICOS_RESIDENTES,7.0,17.0,10.0
00010533,2017,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,5673,CA_MEDICOS_RESIDENTES,0.0,33.0,33.0
00010883,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,20941,CA_MEDICOS_RESIDENTES,0.0,28.0,28.0
00010883,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,22074,CA_MEDICOS_RESIDENTES,28.0,0.0,-28.0
00010883,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,39536,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00010883,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,25990,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00011129,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,17777,CA_MEDICOS_RESIDENTES,0.0,41.0,41.0
00011213,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,35302,CA_MEDICOS_RESIDENTES,0.0,63.0,63.0
00011213,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,17540,CA_MEDICOS_RESIDENTES,61.0,0.0,-61.0
00011338,2019,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,3135,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00011338,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,15593,CA_MEDICOS_RESIDENTES,11.0,0.0,-11.0
00011470,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,8054,CA_MEDICOS_RESIDENTES,47.0,95.0,48.0
00013290,2015,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,323,CA_MEDICOS_RESIDENTES,109.0,0.0,-109.0
00013290,2015,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,327,CA_MEDICOS_RESIDENTES,0.0,129.0,129.0
00013291,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40629,CA_MEDICOS_RESIDENTES,24.0,0.0,-24.0
00013291,2020,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,31642,CA_MEDICOS_RESIDENTES,0.0,24.0,24.0
00013291,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,22306,CA_MEDICOS_RESIDENTES,18.0,0.0,-18.0
00013291,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,29131,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00013291,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,35843,CA_MEDICOS_RESIDENTES,36.0,0.0,-36.0
00013291,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,10963,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00013494,2016,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4686,CA_MEDICOS_RESIDENTES,0.0,14.0,14.0
00013494,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4684,CA_MEDICOS_RESIDENTES,14.0,0.0,-14.0
00013591,2020,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,30801,CA_MEDICOS_RESIDENTES,74.0,162.0,88.0
00013591,2025,6,data\raw\Capacidad\ConsultaA_2025_v22.csv,41712,CA_MEDICOS_RESIDENTES,170.0,377.0,207.0
00014147,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,9626,CA_MEDICOS_RESIDENTES,0.0,68.0,68.0
00014147,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,19586,CA_MEDICOS_RESIDENTES,68.0,0.0,-68.0
00014501,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,649,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00014501,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34026,CA_MEDICOS_RESIDENTES,0.0,15.0,15.0
00015230,2020,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40094,CA_MEDICOS_RESIDENTES,10.0,21.0,11.0
00015230,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,45301,CA_MEDICOS_RESIDENTES,1.0,15.0,14.0
00015230,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,16039,CA_MEDICOS_RESIDENTES,30.0,0.0,-30.0
00015230,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,26719,CA_MEDICOS_RESIDENTES,0.0,30.0,30.0
00015230,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,24157,CA_MEDICOS_RESIDENTES,30.0,0.0,-30.0
00016374,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,13129,CA_MEDICOS_RESIDENTES,2.0,15.0,13.0
00016374,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,25213,CA_MEDICOS_RESIDENTES,15.0,0.0,-15.0
00016918,2016,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3975,CA_MEDICOS_RESIDENTES,0.0,21.0,21.0
00016918,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,3767,CA_MEDICOS_RESIDENTES,12.0,30.0,18.0
00017024,2016,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3755,CA_MEDICOS_RESIDENTES,22.0,115.0,93.0
00017024,2017,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,7889,CA_MEDICOS_RESIDENTES,22.0,106.0,84.0
00017024,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,18732,CA_MEDICOS_RESIDENTES,15.0,65.0,50.0
00017024,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16923,CA_MEDICOS_RESIDENTES,65.0,0.0,-65.0
00017024,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32147,CA_MEDICOS_RESIDENTES,0.0,121.0,121.0
00017077,2018,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4304,CA_MEDICOS_RESIDENTES,40.0,0.0,-40.0
00017077,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13219,CA_MEDICOS_RESIDENTES,0.0,17.0,17.0
00018310,2016,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,16,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00018310,2016,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,10,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00018310,2017,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,67,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00018659,2021,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,22551,CA_MEDICOS_RESIDENTES,0.0,19.0,19.0
00018659,2021,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,18104,CA_MEDICOS_RESIDENTES,19.0,0.0,-19.0
00019787,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2266,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00020230,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,29035,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00020674,2021,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,26817,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00020674,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,3171,CA_MEDICOS_RESIDENTES,34.0,0.0,-34.0
00023159,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20538,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00023159,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26445,CA_MEDICOS_RESIDENTES,13.0,26.0,13.0
00023159,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,31304,CA_MEDICOS_RESIDENTES,27.0,0.0,-27.0
00023159,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,51063,CA_MEDICOS_RESIDENTES,7.0,46.0,39.0
00027276,2023,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,40780,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00027276,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,37502,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00027857,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,9243,CA_MEDICOS_RESIDENTES,0.0,16.0,16.0
00027857,2021,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,26818,CA_MEDICOS_RESIDENTES,16.0,36.0,20.0
00027857,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,28717,CA_MEDICOS_RESIDENTES,33.0,0.0,-33.0
00027857,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,45838,CA_MEDICOS_RESIDENTES,0.0,45.0,45.0
00028966,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34391,CA_MEDICOS_RESIDENTES,45.0,0.0,-45.0
00028966,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29439,CA_MEDICOS_RESIDENTES,0.0,30.0,30.0
00028966,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35955,CA_MEDICOS_RESIDENTES,30.0,0.0,-30.0
00029518,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,47909,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00029518,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,44308,CA_MEDICOS_RESIDENTES,34.0,0.0,-34.0
00035125,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,9346,CA_MEDICOS_RESIDENTES,14.0,35.0,21.0
00000016,2017,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,232,CA_ENFERMERAS,5.0,15.0,10.0
00000162,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,10185,CA_ENFERMERAS,8.0,19.0,11.0
00000162,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,575,CA_ENFERMERAS,8.0,19.0,11.0
00000210,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,18495,CA_ENFERMERAS,17.0,78.0,61.0
00000210,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13227,CA_ENFERMERAS,18.0,78.0,60.0
00000210,2018,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12303,CA_ENFERMERAS,21.0,78.0,57.0
00000340,2016,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,212,CA_ENFERMERAS,27.0,84.0,57.0
00000432,2019,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,28347,CA_ENFERMERAS,10.0,38.0,28.0
00000442,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,2640,CA_ENFERMERAS,11.0,22.0,11.0
00000519,2021,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,13616,CA_ENFERMERAS,16.0,33.0,17.0
00000519,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,33517,CA_ENFERMERAS,16.0,36.0,20.0
00000519,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,537,CA_ENFERMERAS,16.0,39.0,23.0
00000520,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,40970,CA_ENFERMERAS,16.0,125.0,109.0
00000727,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,11345,CA_ENFERMERAS,18.0,0.0,-18.0
00000727,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,3986,CA_ENFERMERAS,0.0,37.0,37.0
00000727,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,15234,CA_ENFERMERAS,18.0,43.0,25.0
00000887,2019,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,25876,CA_ENFERMERAS,18.0,48.0,30.0
00000887,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,41670,CA_ENFERMERAS,19.0,40.0,21.0
00000980,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,45389,CA_ENFERMERAS,16.0,34.0,18.0
00001232,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,15984,CA_ENFERMERAS,267.0,0.0,-267.0
00001232,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,13211,CA_ENFERMERAS,0.0,273.0,273.0
00001232,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,38882,CA_ENFERMERAS,77.0,274.0,197.0
00001253,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34722,CA_ENFERMERAS,10.0,20.0,10.0
00001253,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,31176,CA_ENFERMERAS,9.0,20.0,11.0
00001325,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,50716,CA_ENFERMERAS,0.0,11.0,11.0
00001344,2016,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,318,CA_ENFERMERAS,4.0,40.0,36.0
00001344,2019,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,31742,CA_ENFERMERAS,36.0,108.0,72.0
00001344,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,17976,CA_ENFERMERAS,1.0,40.0,39.0
00001344,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,33787,CA_ENFERMERAS,52.0,0.0,-52.0
00001344,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,33633,CA_ENFERMERAS,0.0,56.0,56.0
00001344,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,32577,CA_ENFERMERAS,56.0,0.0,-56.0
00001344,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,8307,CA_ENFERMERAS,0.0,61.0,61.0
00001344,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,40015,CA_ENFERMERAS,53.0,0.0,-53.0
00001344,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,2177,CA_ENFERMERAS,0.0,54.0,54.0
00001344,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,37756,CA_ENFERMERAS,54.0,0.0,-54.0
00001344,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,2776,CA_ENFERMERAS,0.0,53.0,53.0
00001382,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4396,CA_ENFERMERAS,8.0,21.0,13.0
00001445,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,45972,CA_ENFERMERAS,6.0,18.0,12.0
00001445,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,38052,CA_ENFERMERAS,8.0,20.0,12.0
00001445,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,4525,CA_ENFERMERAS,8.0,19.0,11.0
00001543,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2337,CA_ENFERMERAS,125.0,259.0,134.0
00001557,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,16142,CA_ENFERMERAS,15.0,0.0,-15.0
00001719,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,22721,CA_ENFERMERAS,21.0,46.0,25.0
00001896,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,384,CA_ENFERMERAS,8.0,18.0,10.0
00001896,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,37235,CA_ENFERMERAS,8.0,26.0,18.0
00001900,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,34459,CA_ENFERMERAS,0.0,14.0,14.0
00001900,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,36045,CA_ENFERMERAS,14.0,0.0,-14.0
00001900,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,37230,CA_ENFERMERAS,0.0,14.0,14.0
00002112,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,56058,CA_ENFERMERAS,17.0,84.0,67.0
00002321,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,17172,CA_ENFERMERAS,3.0,17.0,14.0
00003068,2018,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,9654,CA_ENFERMERAS,21.0,50.0,29.0
00003068,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,9690,CA_ENFERMERAS,16.0,38.0,22.0
00003068,2019,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,26301,CA_ENFERMERAS,27.0,60.0,33.0
00003128,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13433,CA_ENFERMERAS,7.0,33.0,26.0
00003299,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,1948,CA_ENFERMERAS,34.0,160.0,126.0
00003299,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,27522,CA_ENFERMERAS,154.0,309.0,155.0
00003299,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,33030,CA_ENFERMERAS,177.0,356.0,179.0
00003335,2017,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,9040,CA_ENFERMERAS,12.0,25.0,13.0
00003363,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,20595,CA_ENFERMERAS,2.0,12.0,10.0
00003414,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,21180,CA_ENFERMERAS,32.0,81.0,49.0
00003414,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,39444,CA_ENFERMERAS,82.0,242.0,160.0
00003443,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,10555,CA_ENFERMERAS,84.0,174.0,90.0
00003443,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,10933,CA_ENFERMERAS,81.0,981.0,900.0
00003494,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,19962,CA_ENFERMERAS,2.0,30.0,28.0
00003575,2019,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,22602,CA_ENFERMERAS,2.0,40.0,38.0
00003609,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,37865,CA_ENFERMERAS,1.0,20.0,19.0
00004131,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,445,CA_ENFERMERAS,186.0,480.0,294.0
00004140,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4260,CA_ENFERMERAS,14.0,105.0,91.0
00004370,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,39011,CA_ENFERMERAS,19.0,89.0,70.0
00004395,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,4563,CA_ENFERMERAS,10.0,20.0,10.0
00004429,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,788,CA_ENFERMERAS,7.0,21.0,14.0
00004640,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,37051,CA_ENFERMERAS,0.0,12.0,12.0
00005145,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,39637,CA_ENFERMERAS,18.0,56.0,38.0
00005226,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,49669,CA_ENFERMERAS,5.0,31.0,26.0
00005251,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,27017,CA_ENFERMERAS,17.0,37.0,20.0
00005292,2018,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,27413,CA_ENFERMERAS,2.0,28.0,26.0
00005292,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,15186,CA_ENFERMERAS,14.0,36.0,22.0
00005293,2017,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2424,CA_ENFERMERAS,4.0,24.0,20.0
00005296,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,590,CA_ENFERMERAS,13.0,28.0,15.0
00005296,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,17907,CA_ENFERMERAS,14.0,30.0,16.0
00005395,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,4238,CA_ENFERMERAS,8.0,32.0,24.0
00005415,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,24341,CA_ENFERMERAS,12.0,0.0,-12.0
00005535,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,49431,CA_ENFERMERAS,5.0,20.0,15.0
00005539,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,35354,CA_ENFERMERAS,0.0,13.0,13.0
00005551,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,4521,CA_ENFERMERAS,1.0,17.0,16.0
00005556,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,22197,CA_ENFERMERAS,7.0,19.0,12.0
00005556,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,1458,CA_ENFERMERAS,1.0,14.0,13.0
00005565,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,35356,CA_ENFERMERAS,10.0,21.0,11.0
00005567,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,23867,CA_ENFERMERAS,4.0,14.0,10.0
00005568,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,12756,CA_ENFERMERAS,12.0,29.0,17.0
00005577,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,4208,CA_ENFERMERAS,162.0,374.0,212.0
00005617,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,2756,CA_ENFERMERAS,66.0,203.0,137.0
00005947,2017,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2576,CA_ENFERMERAS,90.0,0.0,-90.0
00005947,2017,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2575,CA_ENFERMERAS,0.0,90.0,90.0
00006092,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,19437,CA_ENFERMERAS,14.0,0.0,-14.0
00006092,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,18437,CA_ENFERMERAS,0.0,14.0,14.0
00006212,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,16080,CA_ENFERMERAS,142.0,0.0,-142.0
00006212,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,18224,CA_ENFERMERAS,0.0,143.0,143.0
00006213,2020,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,31739,CA_ENFERMERAS,141.0,312.0,171.0
00006216,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,33696,CA_ENFERMERAS,22.0,76.0,54.0
00006216,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,29114,CA_ENFERMERAS,68.0,641.0,573.0
00006221,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,57569,CA_ENFERMERAS,2.0,15.0,13.0
