codigo_ipress,anio,mes,servicio_hospitalizacion,total_camas,CA_CAMAS,diferencia,diferencia_absoluta,diferencia_porcentual,estado_match,_archivo,_registro
00009251,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),7,952.0,-945.0,945.0,-99.26470588235294,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1692.0
00009251,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS (UCIN) NEONATAL,6,952.0,-946.0,946.0,-99.36974789915966,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1692.0
00009251,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS (UCIN) PEDIÁTRICOS,12,952.0,-940.0,940.0,-98.73949579831933,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1692.0
00009251,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE QUEMADOS (GRAN QUEMADO),12,952.0,-940.0,940.0,-98.73949579831933,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1692.0
00006212,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,13,52.0,-39.0,39.0,-75.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00006212,2016,9,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,6,52.0,-46.0,46.0,-88.46153846153845,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00006212,2016,9,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,6,52.0,-46.0,46.0,-88.46153846153845,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00006212,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,8,52.0,-44.0,44.0,-84.61538461538461,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00006212,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,15,52.0,-37.0,37.0,-71.15384615384616,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00006212,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,4,52.0,-48.0,48.0,-92.3076923076923,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1132.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,16,67.0,-51.0,51.0,-76.11940298507463,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA,1,67.0,-66.0,66.0,-98.50746268656717,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,0,67.0,-67.0,67.0,-100.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,0,67.0,-67.0,67.0,-100.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,5,67.0,-62.0,62.0,-92.53731343283582,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,5,67.0,-62.0,62.0,-92.53731343283582,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,17,67.0,-50.0,50.0,-74.6268656716418,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00005947,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,11,67.0,-56.0,56.0,-83.5820895522388,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,991.0
00006214,2016,9,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,590,590.0,0.0,0.0,0.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1155.0
00006211,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,27,193.0,-166.0,166.0,-86.01036269430051,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,15,193.0,-178.0,178.0,-92.2279792746114,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,12,193.0,-181.0,181.0,-93.78238341968913,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,56,193.0,-137.0,137.0,-70.98445595854922,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,34,193.0,-159.0,159.0,-82.38341968911918,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,18,193.0,-175.0,175.0,-90.67357512953367,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,16,193.0,-177.0,177.0,-91.70984455958549,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00006211,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,15,193.0,-178.0,178.0,-92.2279792746114,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1123.0
00008489,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,19,88.0,-69.0,69.0,-78.4090909090909,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,6,88.0,-82.0,82.0,-93.18181818181817,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,20,88.0,-68.0,68.0,-77.27272727272727,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,23,88.0,-65.0,65.0,-73.86363636363636,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,12,88.0,-76.0,76.0,-86.36363636363636,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,5,88.0,-83.0,83.0,-94.31818181818183,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00008489,2016,9,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,3,88.0,-85.0,85.0,-96.5909090909091,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1848.0
00006213,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,26,71.0,-45.0,45.0,-63.38028169014085,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1143.0
00006213,2016,9,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,11,71.0,-60.0,60.0,-84.50704225352112,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1143.0
00006213,2016,9,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,14,71.0,-57.0,57.0,-80.28169014084507,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1143.0
00006213,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,20,71.0,-51.0,51.0,-71.83098591549296,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1143.0
00010751,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,283,283.0,0.0,0.0,0.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2440.0
00007632,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,24,108.0,-84.0,84.0,-77.77777777777779,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1430.0
00007632,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,15,108.0,-93.0,93.0,-86.11111111111111,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1430.0
00007632,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,15,108.0,-93.0,93.0,-86.11111111111111,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1430.0
00007632,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,15,108.0,-93.0,93.0,-86.11111111111111,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1430.0
00016094,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,35,83.0,-48.0,48.0,-57.831325301204814,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3308.0
00016094,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,7,83.0,-76.0,76.0,-91.56626506024097,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3308.0
00016094,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,8,83.0,-75.0,75.0,-90.36144578313254,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3308.0
00016094,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,22,83.0,-61.0,61.0,-73.49397590361446,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3308.0
00016094,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,8,83.0,-75.0,75.0,-90.36144578313254,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3308.0
00016918,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,56,253.0,-197.0,197.0,-77.86561264822134,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TRANSPLANTES,6,253.0,-247.0,247.0,-97.62845849802372,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,24,253.0,-229.0,229.0,-90.51383399209486,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,24,253.0,-229.0,229.0,-90.51383399209486,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,20,253.0,-233.0,233.0,-92.09486166007905,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,10,253.0,-243.0,243.0,-96.04743083003953,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),8,253.0,-245.0,245.0,-96.83794466403161,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI) CARDIOLOGIA,17,253.0,-236.0,236.0,-93.2806324110672,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROQUIRÚRGICA,6,253.0,-247.0,247.0,-97.62845849802372,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) QUIRÚRGICA,6,253.0,-247.0,247.0,-97.62845849802372,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00016918,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE QUEMADOS (GRAN QUEMADO),24,253.0,-229.0,229.0,-90.51383399209486,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3970.0
00008317,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,9,56.0,-47.0,47.0,-83.92857142857143,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,2,56.0,-54.0,54.0,-96.42857142857143,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,18,56.0,-38.0,38.0,-67.85714285714286,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,11,56.0,-45.0,45.0,-80.35714285714286,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,9,56.0,-47.0,47.0,-83.92857142857143,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,4,56.0,-52.0,52.0,-92.85714285714286,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00008317,2016,9,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,3,56.0,-53.0,53.0,-94.64285714285714,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4087.0
00005987,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,104,374.0,-270.0,270.0,-72.19251336898395,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00005987,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,91,374.0,-283.0,283.0,-75.66844919786097,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00005987,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,199,374.0,-175.0,175.0,-46.79144385026738,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00005987,2016,9,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,14,374.0,-360.0,360.0,-96.2566844919786,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00005987,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,44,374.0,-330.0,330.0,-88.23529411764706,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00005987,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,70,374.0,-304.0,304.0,-81.28342245989305,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1026.0
00007733,2016,9,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL ADULTO Y GERONTE,73,107.0,-34.0,34.0,-31.775700934579437,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4436.0
00007733,2016,9,HOSPITALIZACIÓN MEDICINA PSIQUIATRÍA PISIQUIATRIA/ SALUD MENTAL Y ADICCIONES,19,107.0,-88.0,88.0,-82.2429906542056,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4436.0
00008564,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,4,49.0,-45.0,45.0,-91.83673469387756,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008564,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,5,49.0,-44.0,44.0,-89.79591836734694,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008564,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,14,49.0,-35.0,35.0,-71.42857142857143,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008564,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,19,49.0,-30.0,30.0,-61.224489795918366,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008564,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,4,49.0,-45.0,45.0,-91.83673469387756,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008564,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,3,49.0,-46.0,46.0,-93.87755102040816,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1775.0
00008318,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,9,57.0,-48.0,48.0,-84.21052631578947,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00008318,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,2,57.0,-55.0,55.0,-96.49122807017544,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00008318,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,30,57.0,-27.0,27.0,-47.368421052631575,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00008318,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,3,57.0,-54.0,54.0,-94.73684210526315,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00008318,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,7,57.0,-50.0,50.0,-87.71929824561403,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00008318,2016,9,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),4,57.0,-53.0,53.0,-92.98245614035088,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1745.0
00010434,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,144,148.0,-4.0,4.0,-2.7027027027027026,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2802.0
00010434,2016,9,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,6,148.0,-142.0,142.0,-95.94594594594594,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2802.0
00005948,2016,9,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,183,213.0,-30.0,30.0,-14.084507042253522,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1009.0
00005948,2016,9,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA REHABILITACIÓN PSIQUIÁTRICA / REINSERCIÓN,30,213.0,-183.0,183.0,-85.91549295774648,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1009.0
00006210,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,207,414.0,-207.0,207.0,-50.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1111.0
00006210,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,7,414.0,-407.0,407.0,-98.30917874396135,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1111.0
00006210,2016,9,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,23,414.0,-391.0,391.0,-94.44444444444444,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1111.0
00006210,2016,9,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,15,414.0,-399.0,399.0,-96.37681159420289,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1111.0
00006210,2016,9,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,135,414.0,-279.0,279.0,-67.3913043478261,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1111.0
00008741,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,9,54.0,-45.0,45.0,-83.33333333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00008741,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,3,54.0,-51.0,51.0,-94.44444444444444,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00008741,2016,9,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,15,54.0,-39.0,39.0,-72.22222222222221,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00008741,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,8,54.0,-46.0,46.0,-85.18518518518519,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00008741,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,8,54.0,-46.0,46.0,-85.18518518518519,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00008741,2016,9,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,2,54.0,-52.0,52.0,-96.29629629629629,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1713.0
00018580,2016,9,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,37,200.0,-163.0,163.0,-81.5,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3556.0
00018580,2016,9,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,46,200.0,-154.0,154.0,-77.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3556.0
00018580,2016,9,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,70,200.0,-130.0,130.0,-65.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3556.0
00018580,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,28,200.0,-172.0,172.0,-86.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3556.0
00018580,2016,9,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,18,200.0,-182.0,182.0,-91.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3556.0
00009188,2016,10,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,10,49.0,-39.0,39.0,-79.59183673469387,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00009188,2016,10,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,3,49.0,-46.0,46.0,-93.87755102040816,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00009188,2016,10,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,18,49.0,-31.0,31.0,-63.26530612244898,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00009188,2016,10,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,7,49.0,-42.0,42.0,-85.71428571428571,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00009188,2016,10,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,7,49.0,-42.0,42.0,-85.71428571428571,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00009188,2016,10,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,4,49.0,-45.0,45.0,-91.83673469387756,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1988.0
00008502,2016,10,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,30,244.0,-214.0,214.0,-87.70491803278688,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
00008502,2016,10,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,15,244.0,-229.0,229.0,-93.85245901639344,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
00008502,2016,10,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,15,244.0,-229.0,229.0,-93.85245901639344,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
00008502,2016,10,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,37,244.0,-207.0,207.0,-84.8360655737705,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
00008502,2016,10,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,107,244.0,-137.0,137.0,-56.14754098360656,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
00008502,2016,10,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,16,244.0,-228.0,228.0,-93.44262295081968,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1658.0
