codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00001558,2019,1,0,1,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33627,5399519078469529559,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,4,4,0,1,0,0,2,1,0,0,0,2,0,5,0,0,6,2,AMBIGUA,0
00001513,2019,1,0,1,0,1,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD LA MERCED,1513,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33662,12585283852534785543,2019,1,20204,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,1513,PUESTO DE SALUD LA MERCED,3,2,0,1,1,0,1,0,0,0,0,0,0,3,0,1,3,2,AMBIGUA,0
00001497,2019,1,0,1,0,1,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUASTA,1497,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33678,16966628864205117157,2019,1,20509,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,1497,PUESTO DE SALUD HUASTA,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,2,AMBIGUA,0
00006636,2019,1,0,1,0,1,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,COPA GRANDE,6636,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33709,16858824236625804018,2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,6636,COPA GRANDE,4,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,3,2,AMBIGUA,0
00012633,2019,12,57,245,0,103,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,CLINICA JAVIER PRADO,12633,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33780,14281441700549979032,2019,12,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,12633,CLINICA JAVIER PRADO,57,57,57,245,0,0,103,3,3,1,4,6,3,111,0,0,3,2,AMBIGUA,0
00006636,2019,1,0,1,0,1,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,COPA GRANDE,6636,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33886,16858824236625804018,2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,6636,COPA GRANDE,4,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,3,2,AMBIGUA,0
00001755,2019,1,0,1,0,2,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD OCROS,1755,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33901,7369232450654144305,2019,1,21401,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,1755,PUESTO DE SALUD OCROS,6,6,0,1,1,0,2,1,0,0,1,2,0,2,2,0,3,2,AMBIGUA,0
00007374,2019,5,1,0,0,1,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,LAGUNAS,7374,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33908,12050835563043121075,2019,5,60304,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,7374,LAGUNAS,3,3,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00004467,2019,5,1,0,0,1,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,LLANGUAT,4467,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33917,7976508767002149948,2019,5,60301,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,4467,LLANGUAT,3,3,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00007374,2019,5,0,1,0,1,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,LAGUNAS,7374,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33928,2425273858336120951,2019,5,60304,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,7374,LAGUNAS,3,3,0,1,1,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00004467,2019,5,0,1,0,1,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,LLANGUAT,4467,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33935,5885247145020639456,2019,5,60301,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,4467,LLANGUAT,3,3,0,1,1,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00007374,2019,5,1,0,0,1,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,LAGUNAS,7374,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33946,12050835563043121075,2019,5,60304,CAJAMARCA,CELENDIN,HUASMIN,GOBIERNO REGIONAL,I-1,7374,LAGUNAS,3,3,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00004467,2019,5,1,0,0,1,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,LLANGUAT,4467,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33954,7976508767002149948,2019,5,60301,CAJAMARCA,CELENDIN,CELENDIN,GOBIERNO REGIONAL,I-1,4467,LLANGUAT,3,3,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3,2,AMBIGUA,0
00004470,2020,1,1,1,0,1,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,SOROCHUCO,00004470,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,133,699248096333365837,2020,01,060309,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,00004470,SOROCHUCO,4,4,1,1,0,0,1,1,0,0,0,1,0,2,0,0,3,2,AMBIGUA,0
00001541,2020,1,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,00001541,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,161,8314293307557797385,2020,01,020402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,00001541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2020,1,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,00001541,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,162,11895133028493749529,2020,01,020402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,00001541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00001775,2020,1,4,2,0,2,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,CENTRO DE SALUD PAROBAMBA VIEJO,00001775,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,213,14686685488918774571,2020,01,021603,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,00001775,CENTRO DE SALUD PAROBAMBA VIEJO,4,4,4,2,0,0,2,1,0,0,0,2,0,6,0,1,3,2,AMBIGUA,0
00004594,2020,1,1,1,0,1,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-1,LA CHORRERA,00004594,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,242,10523910499811976303,2020,01,060309,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-1,00004594,LA CHORRERA,3,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00004470,2020,1,1,1,0,1,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,SOROCHUCO,00004470,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,258,699248096333365837,2020,01,060309,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,00004470,SOROCHUCO,4,4,1,1,0,0,1,1,0,0,0,1,0,2,0,0,3,2,AMBIGUA,0
00004594,2020,1,0,1,0,1,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-1,LA CHORRERA,00004594,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,440,9144787880432070783,2020,01,060309,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-1,00004594,LA CHORRERA,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00004470,2020,1,0,1,0,1,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,SOROCHUCO,00004470,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,620,1055115163757291461,2020,01,060309,CAJAMARCA,CELENDIN,SOROCHUCO,GOBIERNO REGIONAL,I-2,00004470,SOROCHUCO,4,4,0,1,1,0,1,1,0,0,0,1,0,2,0,0,3,2,AMBIGUA,0
00004478,2020,1,6,1,0,1,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,MIGUEL IGLESIAS,00004478,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,818,14494197352061622098,2020,01,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,00004478,MIGUEL IGLESIAS,1,2,6,1,1,0,1,1,0,0,0,1,0,3,1,1,2,2,AMBIGUA,0
00001775,2020,1,4,2,2,2,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,CENTRO DE SALUD PAROBAMBA VIEJO,00001775,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,970,16413986243665527767,2020,01,021603,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,00001775,CENTRO DE SALUD PAROBAMBA VIEJO,4,4,4,2,0,2,2,1,0,0,0,2,0,6,0,1,3,2,AMBIGUA,0
00001775,2020,1,4,2,2,2,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,CENTRO DE SALUD PAROBAMBA VIEJO,00001775,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,979,16413986243665527767,2020,01,021603,ANCASH,POMABAMBA,PAROBAMBA,GOBIERNO REGIONAL,I-4,00001775,CENTRO DE SALUD PAROBAMBA VIEJO,4,4,4,2,0,2,2,1,0,0,0,2,0,6,0,1,3,2,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1217,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1218,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1409,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1410,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1421,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1465,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1477,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1478,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004478,2020,1,6,1,0,1,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,MIGUEL IGLESIAS,00004478,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1583,18310620643047844542,2020,01,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,00004478,MIGUEL IGLESIAS,1,2,6,1,0,0,1,1,0,0,0,1,0,3,1,1,2,2,AMBIGUA,0
00000651,2020,1,1,1,0,3,JUNIN,CHUPACA,HUACHAC,GOBIERNO REGIONAL,I-3,HUACHAC,00000651,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2245,9118920430563136765,2020,01,120904,JUNIN,CHUPACA,HUACHAC,GOBIERNO REGIONAL,I-3,00000651,HUACHAC,6,6,1,1,1,0,3,1,1,0,0,3,1,3,0,0,4,2,AMBIGUA,0
00003590,2020,1,6,1,0,5,AYACUCHO,HUAMANGA,VINCHOS,GOBIERNO REGIONAL,I-3,PUTACCA,00003590,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2256,4258810354666175792,2020,01,050114,AYACUCHO,HUAMANGA,VINCHOS,GOBIERNO REGIONAL,I-3,00003590,PUTACCA,9,9,6,1,1,0,5,3,0,0,0,5,0,3,0,1,10,2,AMBIGUA,0
00003593,2020,1,1,0,0,2,AYACUCHO,CANGALLO,CHUSCHI,GOBIERNO REGIONAL,I-1,PUNKUPATA,00003593,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2257,4252768543666368922,2020,01,050202,AYACUCHO,CANGALLO,CHUSCHI,GOBIERNO REGIONAL,I-1,00003593,PUNKUPATA,2,4,1,0,0,0,2,0,0,0,0,1,0,0,1,0,10,2,AMBIGUA,0
00011350,2020,1,0,0,0,2,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GOBIERNO REGIONAL,I-1,SAN GERONIMO,00011350,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2259,12503409716236947149,2020,01,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GOBIERNO REGIONAL,I-1,00011350,SAN GERONIMO,3,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,10,2,AMBIGUA,0
00003854,2020,1,16,4,0,12,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,C.S. ASCENSION,00003854,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2260,1484549875743899181,2020,01,090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,00003854,C.S. ASCENSION,12,11,16,4,0,0,12,3,2,0,0,07,1,12,4,2,10,2,AMBIGUA,0
00000651,2020,1,1,2,0,3,JUNIN,CHUPACA,HUACHAC,GOBIERNO REGIONAL,I-3,HUACHAC,00000651,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2653,12620084537378285613,2020,01,120904,JUNIN,CHUPACA,HUACHAC,GOBIERNO REGIONAL,I-3,00000651,HUACHAC,6,6,1,2,1,0,3,1,1,0,0,3,1,3,0,0,4,2,AMBIGUA,0
00004296,2020,1,0,2,0,2,CAJAMARCA,SAN IGNACIO,NAMBALLE,GOBIERNO REGIONAL,I-3,NAMBALLE,00004296,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2848,17039097894180067544,2020,01,060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,GOBIERNO REGIONAL,I-3,00004296,NAMBALLE,7,0,0,2,0,0,2,0,0,0,0,3,0,6,1,2,7,2,AMBIGUA,0
00011350,2020,1,0,0,0,2,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GOBIERNO REGIONAL,I-1,SAN GERONIMO,00011350,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2936,12503409716236947149,2020,01,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GOBIERNO REGIONAL,I-1,00011350,SAN GERONIMO,3,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,10,2,AMBIGUA,0
00003854,2020,1,16,4,0,12,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,C.S. ASCENSION,00003854,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2937,1484549875743899181,2020,01,090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,GOBIERNO REGIONAL,I-4,00003854,C.S. ASCENSION,12,11,16,4,0,0,12,3,2,0,0,07,1,12,4,2,10,2,AMBIGUA,0
00004478,2020,4,6,1,0,1,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,MIGUEL IGLESIAS,00004478,2020,04,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2961,5980022588656747405,2020,04,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-2,00004478,MIGUEL IGLESIAS,1,2,6,1,0,0,1,1,0,0,0,1,0,3,1,1,2,2,AMBIGUA,0
00025042,2020,4,0,0,0,0,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-1,JORGE CHAVEZ DE MIGUEL IGLESIAS,00025042,2020,04,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2963,8658650780479887910,2020,04,060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,GOBIERNO REGIONAL,I-1,00025042,JORGE CHAVEZ DE MIGUEL IGLESIAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,AMBIGUA,0
00000878,2020,2,0,1,0,3,HUANUCO,HUACAYBAMBA,CANCHABAMBA,GOBIERNO REGIONAL,I-3,CANCHABAMBA,00000878,2020,02,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3337,2180535035303077383,2020,02,100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,GOBIERNO REGIONAL,I-3,00000878,CANCHABAMBA,7,7,0,1,1,0,3,1,0,0,0,3,0,6,0,2,2,2,AMBIGUA,0
00003590,2020,1,6,1,0,5,AYACUCHO,HUAMANGA,VINCHOS,GOBIERNO REGIONAL,I-3,PUTACCA,00003590,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3438,4258810354666175792,2020,01,050114,AYACUCHO,HUAMANGA,VINCHOS,GOBIERNO REGIONAL,I-3,00003590,PUTACCA,9,9,6,1,1,0,5,3,0,0,0,5,0,3,0,1,10,2,AMBIGUA,0
00003593,2020,1,1,0,0,2,AYACUCHO,CANGALLO,CHUSCHI,GOBIERNO REGIONAL,I-1,PUNKUPATA,00003593,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3439,4252768543666368922,2020,01,050202,AYACUCHO,CANGALLO,CHUSCHI,GOBIERNO REGIONAL,I-1,00003593,PUNKUPATA,2,4,1,0,0,0,2,0,0,0,0,1,0,0,1,0,10,2,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3585,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3586,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3968,4550354690296390626,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,0,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,3969,16807234810284329154,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,0,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,4166,7760672625536550598,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,1,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
00004300,2020,1,0,1,0,4,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,SAN JOSE DE LOURDES,00004300,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,4167,13224295345855378670,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-3,00004300,SAN JOSE DE LOURDES,7,0,0,1,1,0,4,2,1,0,1,4,0,13,2,1,13,3,AMBIGUA,0
00004309,2020,1,0,1,0,2,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,CALABOZO,00004309,2020,01,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,4178,7760672625536550598,2020,01,060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,GOBIERNO REGIONAL,I-2,00004309,CALABOZO,4,0,0,1,1,0,2,1,0,0,0,2,0,3,0,0,13,2,AMBIGUA,0
