codigo_ipress,anio,mes,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00000361,2021,12,2,1,DUPLICADO_EXACTO,1
00000361,2025,6,2,1,DUPLICADO_EXACTO,1
00000361,2025,11,2,1,DUPLICADO_EXACTO,1
00000361,2026,4,3,1,DUPLICADO_EXACTO,2
00000362,2019,6,2,1,DUPLICADO_EXACTO,1
00000362,2019,11,3,1,DUPLICADO_EXACTO,2
00000362,2020,1,2,1,DUPLICADO_EXACTO,1
00000362,2020,8,2,1,DUPLICADO_EXACTO,1
00000362,2021,1,3,1,DUPLICADO_EXACTO,2
00000362,2021,8,2,1,DUPLICADO_EXACTO,1
00000362,2021,11,2,1,DUPLICADO_EXACTO,1
00000362,2021,12,2,1,DUPLICADO_EXACTO,1
00000362,2025,6,2,1,DUPLICADO_EXACTO,1
00000362,2026,4,2,1,DUPLICADO_EXACTO,1
00000363,2019,7,2,1,DUPLICADO_EXACTO,1
00000363,2021,11,2,1,DUPLICADO_EXACTO,1
00000363,2021,12,2,1,DUPLICADO_EXACTO,1
00000363,2025,6,2,1,DUPLICADO_EXACTO,1
00000363,2025,11,2,1,DUPLICADO_EXACTO,1
00000363,2026,4,2,1,DUPLICADO_EXACTO,1
00000367,2020,1,3,1,DUPLICADO_EXACTO,2
00000367,2020,8,6,1,DUPLICADO_EXACTO,5
00000367,2020,10,6,1,DUPLICADO_EXACTO,5
00000367,2020,12,3,1,DUPLICADO_EXACTO,2
00000367,2021,1,3,1,DUPLICADO_EXACTO,2
00000367,2021,4,7,1,DUPLICADO_EXACTO,6
00000367,2022,5,4,1,DUPLICADO_EXACTO,3
00000367,2023,2,2,1,DUPLICADO_EXACTO,1
00000367,2026,5,2,1,DUPLICADO_EXACTO,1
00000368,2020,1,3,1,DUPLICADO_EXACTO,2
00000368,2020,8,6,1,DUPLICADO_EXACTO,5
00000368,2020,10,6,1,DUPLICADO_EXACTO,5
00000368,2020,12,3,1,DUPLICADO_EXACTO,2
00000368,2021,4,7,1,DUPLICADO_EXACTO,6
00000368,2022,5,4,1,DUPLICADO_EXACTO,3
00000368,2026,4,2,1,DUPLICADO_EXACTO,1
00000368,2026,5,2,1,DUPLICADO_EXACTO,1
00000369,2020,12,3,1,DUPLICADO_EXACTO,2
00000369,2021,1,3,1,DUPLICADO_EXACTO,2
00000369,2021,4,2,1,DUPLICADO_EXACTO,1
00000369,2022,5,4,1,DUPLICADO_EXACTO,3
00000369,2026,4,2,1,DUPLICADO_EXACTO,1
00000369,2026,5,2,1,DUPLICADO_EXACTO,1
00000370,2020,1,3,1,DUPLICADO_EXACTO,2
00000370,2020,8,6,1,DUPLICADO_EXACTO,5
00000370,2020,10,6,1,DUPLICADO_EXACTO,5
00000370,2021,1,3,1,DUPLICADO_EXACTO,2
00000370,2021,4,7,1,DUPLICADO_EXACTO,6
00000370,2022,5,4,1,DUPLICADO_EXACTO,3
00000370,2023,2,2,1,DUPLICADO_EXACTO,1
00000370,2026,4,2,1,DUPLICADO_EXACTO,1
00000370,2026,5,2,1,DUPLICADO_EXACTO,1
00000371,2019,11,2,1,DUPLICADO_EXACTO,1
00000371,2020,1,3,1,DUPLICADO_EXACTO,2
00000371,2020,8,6,1,DUPLICADO_EXACTO,5
00000371,2020,10,6,1,DUPLICADO_EXACTO,5
00000371,2020,12,3,1,DUPLICADO_EXACTO,2
00000371,2021,1,3,1,DUPLICADO_EXACTO,2
00000371,2021,4,7,1,DUPLICADO_EXACTO,6
00000371,2022,5,4,1,DUPLICADO_EXACTO,3
00000371,2023,2,2,1,DUPLICADO_EXACTO,1
00000371,2026,4,2,1,DUPLICADO_EXACTO,1
00000371,2026,5,2,1,DUPLICADO_EXACTO,1
00000372,2020,1,3,1,DUPLICADO_EXACTO,2
00000372,2020,8,6,1,DUPLICADO_EXACTO,5
00000372,2020,10,6,1,DUPLICADO_EXACTO,5
00000372,2020,12,3,1,DUPLICADO_EXACTO,2
00000372,2021,1,3,1,DUPLICADO_EXACTO,2
00000372,2022,5,4,1,DUPLICADO_EXACTO,3
00000372,2023,2,2,1,DUPLICADO_EXACTO,1
00000372,2026,4,2,1,DUPLICADO_EXACTO,1
00000372,2026,5,2,1,DUPLICADO_EXACTO,1
00000373,2019,6,2,1,DUPLICADO_EXACTO,1
00000373,2020,1,3,1,DUPLICADO_EXACTO,2
00000373,2020,8,6,1,DUPLICADO_EXACTO,5
00000373,2020,10,6,1,DUPLICADO_EXACTO,5
00000373,2020,12,3,1,DUPLICADO_EXACTO,2
00000373,2021,1,3,1,DUPLICADO_EXACTO,2
00000373,2021,4,7,1,DUPLICADO_EXACTO,6
00000373,2022,5,4,1,DUPLICADO_EXACTO,3
00000373,2023,2,2,1,DUPLICADO_EXACTO,1
00000373,2026,4,2,1,DUPLICADO_EXACTO,1
00000373,2026,5,2,1,DUPLICADO_EXACTO,1
00000374,2019,5,2,1,DUPLICADO_EXACTO,1
00000374,2021,6,2,1,DUPLICADO_EXACTO,1
00000374,2021,7,2,1,DUPLICADO_EXACTO,1
00000374,2022,7,2,1,DUPLICADO_EXACTO,1
00000374,2022,9,2,1,DUPLICADO_EXACTO,1
00000374,2023,7,5,1,DUPLICADO_EXACTO,4
00000374,2023,8,3,1,DUPLICADO_EXACTO,2
00000374,2023,9,2,1,DUPLICADO_EXACTO,1
00000374,2023,10,2,1,DUPLICADO_EXACTO,1
00000374,2023,11,3,1,DUPLICADO_EXACTO,2
00000374,2023,12,3,1,DUPLICADO_EXACTO,2
00000374,2024,1,5,1,DUPLICADO_EXACTO,4
00000374,2024,2,2,1,DUPLICADO_EXACTO,1
00000374,2024,5,2,1,DUPLICADO_EXACTO,1
00000374,2025,3,2,1,DUPLICADO_EXACTO,1
00000374,2025,4,2,1,DUPLICADO_EXACTO,1
00000374,2025,5,2,1,DUPLICADO_EXACTO,1
00000374,2025,6,2,1,DUPLICADO_EXACTO,1
00000375,2019,11,5,1,DUPLICADO_EXACTO,4
00000375,2020,3,2,1,DUPLICADO_EXACTO,1
00000375,2021,6,2,1,DUPLICADO_EXACTO,1
00000375,2021,7,2,1,DUPLICADO_EXACTO,1
00000375,2022,7,2,1,DUPLICADO_EXACTO,1
00000375,2022,9,2,1,DUPLICADO_EXACTO,1
00000375,2023,7,5,1,DUPLICADO_EXACTO,4
00000375,2023,9,2,1,DUPLICADO_EXACTO,1
00000375,2023,10,2,1,DUPLICADO_EXACTO,1
00000375,2023,11,3,1,DUPLICADO_EXACTO,2
00000375,2023,12,3,1,DUPLICADO_EXACTO,2
00000375,2024,1,5,1,DUPLICADO_EXACTO,4
00000375,2024,2,2,1,DUPLICADO_EXACTO,1
00000375,2024,5,2,1,DUPLICADO_EXACTO,1
00000375,2025,3,2,1,DUPLICADO_EXACTO,1
00000375,2025,4,2,1,DUPLICADO_EXACTO,1
00000375,2025,5,2,1,DUPLICADO_EXACTO,1
00000375,2025,6,2,1,DUPLICADO_EXACTO,1
00000376,2020,1,3,1,DUPLICADO_EXACTO,2
00000376,2020,8,5,1,DUPLICADO_EXACTO,4
00000376,2020,10,6,1,DUPLICADO_EXACTO,5
00000376,2020,12,3,1,DUPLICADO_EXACTO,2
00000376,2021,1,3,1,DUPLICADO_EXACTO,2
00000376,2021,4,7,1,DUPLICADO_EXACTO,6
00000376,2023,2,2,1,DUPLICADO_EXACTO,1
00000376,2026,4,2,1,DUPLICADO_EXACTO,1
00000377,2020,1,3,1,DUPLICADO_EXACTO,2
00000377,2020,8,6,1,DUPLICADO_EXACTO,5
00000377,2020,10,6,1,DUPLICADO_EXACTO,5
00000377,2020,12,3,1,DUPLICADO_EXACTO,2
00000377,2021,1,3,1,DUPLICADO_EXACTO,2
00000377,2021,4,7,1,DUPLICADO_EXACTO,6
00000377,2022,5,4,1,DUPLICADO_EXACTO,3
00000377,2023,2,2,1,DUPLICADO_EXACTO,1
00000377,2026,4,2,1,DUPLICADO_EXACTO,1
00000377,2026,5,2,1,DUPLICADO_EXACTO,1
00000378,2019,10,2,1,DUPLICADO_EXACTO,1
00000378,2020,1,3,1,DUPLICADO_EXACTO,2
00000378,2020,8,6,1,DUPLICADO_EXACTO,5
00000378,2020,10,6,1,DUPLICADO_EXACTO,5
00000378,2020,12,3,1,DUPLICADO_EXACTO,2
00000378,2021,1,3,1,DUPLICADO_EXACTO,2
00000378,2021,4,7,1,DUPLICADO_EXACTO,6
00000378,2022,5,4,1,DUPLICADO_EXACTO,3
00000378,2023,2,2,1,DUPLICADO_EXACTO,1
00000378,2026,4,2,1,DUPLICADO_EXACTO,1
00000378,2026,5,2,1,DUPLICADO_EXACTO,1
00000379,2021,10,3,1,DUPLICADO_EXACTO,2
00000379,2024,7,4,1,DUPLICADO_EXACTO,3
00000379,2024,8,4,1,DUPLICADO_EXACTO,3
00000380,2021,10,3,1,DUPLICADO_EXACTO,2
00000380,2024,7,3,1,DUPLICADO_EXACTO,2
00000380,2024,8,4,1,DUPLICADO_EXACTO,3
00000381,2021,10,3,1,DUPLICADO_EXACTO,2
00000381,2024,7,3,1,DUPLICADO_EXACTO,2
00000381,2024,8,4,1,DUPLICADO_EXACTO,3
00000382,2024,7,3,1,DUPLICADO_EXACTO,2
00000382,2024,8,4,1,DUPLICADO_EXACTO,3
00000383,2021,10,3,1,DUPLICADO_EXACTO,2
00000384,2024,7,3,1,DUPLICADO_EXACTO,2
00000384,2024,8,4,1,DUPLICADO_EXACTO,3
00000385,2021,10,3,1,DUPLICADO_EXACTO,2
00000385,2024,7,3,1,DUPLICADO_EXACTO,2
00000385,2024,8,4,1,DUPLICADO_EXACTO,3
00000386,2021,10,3,1,DUPLICADO_EXACTO,2
00000386,2024,7,3,1,DUPLICADO_EXACTO,2
00000386,2024,8,4,1,DUPLICADO_EXACTO,3
00000388,2021,10,3,1,DUPLICADO_EXACTO,2
00000388,2024,7,3,1,DUPLICADO_EXACTO,2
00000388,2024,8,4,1,DUPLICADO_EXACTO,3
00000389,2021,10,3,1,DUPLICADO_EXACTO,2
00000389,2024,7,3,1,DUPLICADO_EXACTO,2
00000389,2024,8,4,1,DUPLICADO_EXACTO,3
00000390,2021,10,3,1,DUPLICADO_EXACTO,2
00000390,2024,7,3,1,DUPLICADO_EXACTO,2
00000390,2024,8,4,1,DUPLICADO_EXACTO,3
00000391,2021,10,3,1,DUPLICADO_EXACTO,2
00000391,2024,7,3,1,DUPLICADO_EXACTO,2
00000391,2024,8,4,1,DUPLICADO_EXACTO,3
00000393,2020,6,2,1,DUPLICADO_EXACTO,1
00000393,2020,7,6,1,DUPLICADO_EXACTO,5
00000393,2020,8,2,1,DUPLICADO_EXACTO,1
00000393,2020,10,2,1,DUPLICADO_EXACTO,1
00000393,2021,1,2,1,DUPLICADO_EXACTO,1
00000393,2023,10,2,1,DUPLICADO_EXACTO,1
00000393,2024,5,5,1,DUPLICADO_EXACTO,4
00000393,2025,5,2,1,DUPLICADO_EXACTO,1
00000393,2025,9,2,1,DUPLICADO_EXACTO,1
00000394,2020,10,2,1,DUPLICADO_EXACTO,1
00000394,2021,1,2,1,DUPLICADO_EXACTO,1
00000394,2023,10,2,1,DUPLICADO_EXACTO,1
00000394,2024,5,5,1,DUPLICADO_EXACTO,4
00000394,2025,5,2,1,DUPLICADO_EXACTO,1
00000394,2025,9,2,1,DUPLICADO_EXACTO,1
00000395,2020,6,2,1,DUPLICADO_EXACTO,1
00000395,2020,7,6,1,DUPLICADO_EXACTO,5
00000395,2020,8,2,1,DUPLICADO_EXACTO,1
00000395,2020,10,2,1,DUPLICADO_EXACTO,1
00000395,2021,1,2,1,DUPLICADO_EXACTO,1
00000395,2023,10,2,1,DUPLICADO_EXACTO,1
00000395,2024,5,5,1,DUPLICADO_EXACTO,4
00000395,2025,5,2,1,DUPLICADO_EXACTO,1
00000395,2025,9,2,1,DUPLICADO_EXACTO,1
00000397,2020,6,2,1,DUPLICADO_EXACTO,1
00000397,2020,7,6,1,DUPLICADO_EXACTO,5
00000397,2020,8,2,1,DUPLICADO_EXACTO,1
00000397,2020,10,2,1,DUPLICADO_EXACTO,1
00000397,2021,1,2,1,DUPLICADO_EXACTO,1
00000397,2023,10,2,1,DUPLICADO_EXACTO,1
00000397,2025,5,2,1,DUPLICADO_EXACTO,1
00000397,2025,9,2,1,DUPLICADO_EXACTO,1
00000398,2020,6,2,1,DUPLICADO_EXACTO,1
00000398,2020,7,6,1,DUPLICADO_EXACTO,5
00000398,2020,8,2,1,DUPLICADO_EXACTO,1
00000398,2020,10,2,1,DUPLICADO_EXACTO,1
00000398,2021,1,2,1,DUPLICADO_EXACTO,1
00000398,2023,10,2,1,DUPLICADO_EXACTO,1
00000398,2024,5,5,1,DUPLICADO_EXACTO,4
00000398,2025,5,2,1,DUPLICADO_EXACTO,1
00000398,2025,9,2,1,DUPLICADO_EXACTO,1
00000399,2020,6,2,1,DUPLICADO_EXACTO,1
00000399,2024,5,5,1,DUPLICADO_EXACTO,4
00000400,2019,5,2,1,DUPLICADO_EXACTO,1
00000400,2025,2,2,1,DUPLICADO_EXACTO,1
00000400,2026,3,2,1,DUPLICADO_EXACTO,1
00000401,2022,8,2,1,DUPLICADO_EXACTO,1
00000401,2025,2,2,1,DUPLICADO_EXACTO,1
00000401,2026,3,2,1,DUPLICADO_EXACTO,1
00000402,2022,8,2,1,DUPLICADO_EXACTO,1
00000402,2025,2,2,1,DUPLICADO_EXACTO,1
00000402,2026,3,2,1,DUPLICADO_EXACTO,1
00000403,2022,8,2,1,DUPLICADO_EXACTO,1
00000403,2026,3,2,1,DUPLICADO_EXACTO,1
00000404,2022,8,2,1,DUPLICADO_EXACTO,1
00000404,2025,2,2,1,DUPLICADO_EXACTO,1
00000404,2026,3,2,1,DUPLICADO_EXACTO,1
00000405,2022,8,2,1,DUPLICADO_EXACTO,1
00000405,2025,2,2,1,DUPLICADO_EXACTO,1
00000405,2026,3,2,1,DUPLICADO_EXACTO,1
00000406,2022,8,2,1,DUPLICADO_EXACTO,1
00000406,2025,2,2,1,DUPLICADO_EXACTO,1
00000406,2026,3,2,1,DUPLICADO_EXACTO,1
00000407,2022,8,2,1,DUPLICADO_EXACTO,1
00000407,2025,2,2,1,DUPLICADO_EXACTO,1
00000407,2026,3,2,1,DUPLICADO_EXACTO,1
00000408,2019,11,2,1,DUPLICADO_EXACTO,1
00000408,2022,8,2,1,DUPLICADO_EXACTO,1
00000408,2025,2,2,1,DUPLICADO_EXACTO,1
00000409,2023,7,3,1,DUPLICADO_EXACTO,2
00000409,2024,6,2,1,DUPLICADO_EXACTO,1
00000409,2024,8,2,1,DUPLICADO_EXACTO,1
00000409,2024,11,2,1,DUPLICADO_EXACTO,1
00000409,2025,1,2,1,DUPLICADO_EXACTO,1
00000409,2025,9,3,1,DUPLICADO_EXACTO,2
00000409,2025,11,2,1,DUPLICADO_EXACTO,1
00000409,2026,1,2,1,DUPLICADO_EXACTO,1
00000409,2026,4,2,1,DUPLICADO_EXACTO,1
00000410,2023,6,2,1,DUPLICADO_EXACTO,1
00000410,2023,7,3,1,DUPLICADO_EXACTO,2
00000410,2024,5,2,1,DUPLICADO_EXACTO,1
00000410,2024,6,2,1,DUPLICADO_EXACTO,1
00000410,2024,8,2,1,DUPLICADO_EXACTO,1
00000410,2024,11,2,1,DUPLICADO_EXACTO,1
00000410,2025,1,2,1,DUPLICADO_EXACTO,1
00000410,2025,9,3,1,DUPLICADO_EXACTO,2
00000410,2025,11,2,1,DUPLICADO_EXACTO,1
00000410,2026,1,2,1,DUPLICADO_EXACTO,1
00000410,2026,4,2,1,DUPLICADO_EXACTO,1
00000411,2023,7,3,1,DUPLICADO_EXACTO,2
00000411,2024,5,2,1,DUPLICADO_EXACTO,1
00000411,2024,6,2,1,DUPLICADO_EXACTO,1
00000411,2024,8,2,1,DUPLICADO_EXACTO,1
00000411,2024,11,2,1,DUPLICADO_EXACTO,1
00000411,2025,1,2,1,DUPLICADO_EXACTO,1
00000411,2025,9,3,1,DUPLICADO_EXACTO,2
00000411,2025,11,2,1,DUPLICADO_EXACTO,1
00000411,2026,1,2,1,DUPLICADO_EXACTO,1
00000411,2026,4,2,1,DUPLICADO_EXACTO,1
00000412,2023,6,2,1,DUPLICADO_EXACTO,1
00000412,2023,7,3,1,DUPLICADO_EXACTO,2
00000412,2024,5,2,1,DUPLICADO_EXACTO,1
00000412,2024,6,2,1,DUPLICADO_EXACTO,1
00000412,2024,8,2,1,DUPLICADO_EXACTO,1
00000412,2024,11,2,1,DUPLICADO_EXACTO,1
00000412,2025,1,2,1,DUPLICADO_EXACTO,1
00000412,2025,9,3,1,DUPLICADO_EXACTO,2
00000412,2025,11,2,1,DUPLICADO_EXACTO,1
00000412,2026,1,2,1,DUPLICADO_EXACTO,1
00000412,2026,4,2,1,DUPLICADO_EXACTO,1
00000413,2023,6,2,1,DUPLICADO_EXACTO,1
00000413,2023,7,3,1,DUPLICADO_EXACTO,2
00000413,2024,5,2,1,DUPLICADO_EXACTO,1
00000413,2024,6,2,1,DUPLICADO_EXACTO,1
00000413,2024,8,2,1,DUPLICADO_EXACTO,1
00000413,2024,11,2,1,DUPLICADO_EXACTO,1
00000413,2025,1,2,1,DUPLICADO_EXACTO,1
00000413,2025,9,3,1,DUPLICADO_EXACTO,2
00000413,2025,11,2,1,DUPLICADO_EXACTO,1
00000413,2026,1,2,1,DUPLICADO_EXACTO,1
00000413,2026,4,2,1,DUPLICADO_EXACTO,1
00000414,2019,10,2,1,DUPLICADO_EXACTO,1
00000414,2023,7,3,1,DUPLICADO_EXACTO,2
00000414,2024,5,2,1,DUPLICADO_EXACTO,1
00000414,2024,6,2,1,DUPLICADO_EXACTO,1
00000414,2024,8,2,1,DUPLICADO_EXACTO,1
00000414,2024,11,2,1,DUPLICADO_EXACTO,1
00000414,2025,1,2,1,DUPLICADO_EXACTO,1
00000414,2025,11,2,1,DUPLICADO_EXACTO,1
00000414,2026,1,2,1,DUPLICADO_EXACTO,1
00000414,2026,4,2,1,DUPLICADO_EXACTO,1
00000415,2023,7,3,1,DUPLICADO_EXACTO,2
00000415,2024,5,2,1,DUPLICADO_EXACTO,1
00000415,2024,6,2,1,DUPLICADO_EXACTO,1
00000415,2024,8,2,1,DUPLICADO_EXACTO,1
00000415,2024,11,2,1,DUPLICADO_EXACTO,1
00000415,2025,1,2,1,DUPLICADO_EXACTO,1
00000415,2025,9,3,1,DUPLICADO_EXACTO,2
00000415,2025,11,2,1,DUPLICADO_EXACTO,1
00000415,2026,1,2,1,DUPLICADO_EXACTO,1
00000415,2026,4,2,1,DUPLICADO_EXACTO,1
00000416,2024,5,2,1,DUPLICADO_EXACTO,1
00000416,2025,9,2,1,DUPLICADO_EXACTO,1
00000417,2020,9,2,1,DUPLICADO_EXACTO,1
00000417,2020,10,2,1,DUPLICADO_EXACTO,1
00000417,2020,11,2,1,DUPLICADO_EXACTO,1
00000417,2020,12,2,1,DUPLICADO_EXACTO,1
00000417,2021,1,3,1,DUPLICADO_EXACTO,2
00000417,2021,2,2,1,DUPLICADO_EXACTO,1
00000417,2021,3,2,1,DUPLICADO_EXACTO,1
00000417,2021,4,2,1,DUPLICADO_EXACTO,1
00000417,2021,7,2,1,DUPLICADO_EXACTO,1
00000417,2021,10,2,1,DUPLICADO_EXACTO,1
00000417,2021,11,2,1,DUPLICADO_EXACTO,1
00000417,2022,1,2,1,DUPLICADO_EXACTO,1
00000417,2022,2,2,1,DUPLICADO_EXACTO,1
00000417,2022,4,2,1,DUPLICADO_EXACTO,1
00000417,2022,6,3,1,DUPLICADO_EXACTO,2
00000417,2022,7,2,1,DUPLICADO_EXACTO,1
00000417,2022,9,2,1,DUPLICADO_EXACTO,1
00000417,2022,10,2,1,DUPLICADO_EXACTO,1
00000417,2023,1,6,1,DUPLICADO_EXACTO,5
00000417,2023,3,2,1,DUPLICADO_EXACTO,1
00000417,2023,4,2,1,DUPLICADO_EXACTO,1
00000417,2023,5,2,1,DUPLICADO_EXACTO,1
00000417,2023,6,4,1,DUPLICADO_EXACTO,3
00000417,2023,7,3,1,DUPLICADO_EXACTO,2
00000417,2023,8,2,1,DUPLICADO_EXACTO,1
00000417,2023,9,2,1,DUPLICADO_EXACTO,1
00000417,2023,10,3,1,DUPLICADO_EXACTO,2
00000417,2023,11,2,1,DUPLICADO_EXACTO,1
00000417,2023,12,4,1,DUPLICADO_EXACTO,3
00000417,2024,1,2,1,DUPLICADO_EXACTO,1
00000417,2025,4,2,1,DUPLICADO_EXACTO,1
00000417,2026,2,2,1,DUPLICADO_EXACTO,1
00000417,2026,3,2,1,DUPLICADO_EXACTO,1
00000417,2026,4,2,1,DUPLICADO_EXACTO,1
00000417,2026,5,2,1,DUPLICADO_EXACTO,1
00000417,2026,6,2,1,DUPLICADO_EXACTO,1
00000417,2026,7,2,1,DUPLICADO_EXACTO,1
00000418,2019,8,2,1,DUPLICADO_EXACTO,1
00000418,2020,9,2,1,DUPLICADO_EXACTO,1
00000418,2020,10,2,1,DUPLICADO_EXACTO,1
00000418,2020,11,2,1,DUPLICADO_EXACTO,1
00000418,2020,12,2,1,DUPLICADO_EXACTO,1
00000418,2021,1,3,1,DUPLICADO_EXACTO,2
00000418,2021,2,2,1,DUPLICADO_EXACTO,1
00000418,2021,3,2,1,DUPLICADO_EXACTO,1
00000418,2021,4,2,1,DUPLICADO_EXACTO,1
00000418,2021,7,2,1,DUPLICADO_EXACTO,1
00000418,2021,10,2,1,DUPLICADO_EXACTO,1
00000418,2021,11,2,1,DUPLICADO_EXACTO,1
00000418,2022,1,2,1,DUPLICADO_EXACTO,1
00000418,2022,2,2,1,DUPLICADO_EXACTO,1
00000418,2022,3,4,1,DUPLICADO_EXACTO,3
00000418,2022,4,2,1,DUPLICADO_EXACTO,1
00000418,2022,6,3,1,DUPLICADO_EXACTO,2
00000418,2022,7,2,1,DUPLICADO_EXACTO,1
00000418,2022,9,2,1,DUPLICADO_EXACTO,1
00000418,2022,10,2,1,DUPLICADO_EXACTO,1
00000418,2023,1,6,1,DUPLICADO_EXACTO,5
00000418,2023,3,2,1,DUPLICADO_EXACTO,1
00000418,2023,4,2,1,DUPLICADO_EXACTO,1
00000418,2023,5,2,1,DUPLICADO_EXACTO,1
00000418,2023,6,4,1,DUPLICADO_EXACTO,3
00000418,2023,7,3,1,DUPLICADO_EXACTO,2
00000418,2023,8,2,1,DUPLICADO_EXACTO,1
00000418,2023,9,2,1,DUPLICADO_EXACTO,1
00000418,2023,11,2,1,DUPLICADO_EXACTO,1
00000418,2023,12,4,1,DUPLICADO_EXACTO,3
00000418,2024,1,2,1,DUPLICADO_EXACTO,1
00000418,2025,4,2,1,DUPLICADO_EXACTO,1
00000418,2026,2,2,1,DUPLICADO_EXACTO,1
00000418,2026,3,2,1,DUPLICADO_EXACTO,1
00000418,2026,4,2,1,DUPLICADO_EXACTO,1
00000418,2026,5,2,1,DUPLICADO_EXACTO,1
00000418,2026,6,2,1,DUPLICADO_EXACTO,1
00000418,2026,7,2,1,DUPLICADO_EXACTO,1
00000419,2023,1,3,1,DUPLICADO_EXACTO,2
00000421,2019,8,3,1,DUPLICADO_EXACTO,2
00000421,2020,9,2,1,DUPLICADO_EXACTO,1
00000421,2020,10,2,1,DUPLICADO_EXACTO,1
00000421,2020,11,2,1,DUPLICADO_EXACTO,1
00000421,2020,12,2,1,DUPLICADO_EXACTO,1
00000421,2021,1,3,1,DUPLICADO_EXACTO,2
00000421,2021,2,2,1,DUPLICADO_EXACTO,1
00000421,2021,3,2,1,DUPLICADO_EXACTO,1
00000421,2021,4,2,1,DUPLICADO_EXACTO,1
00000421,2021,7,2,1,DUPLICADO_EXACTO,1
00000421,2021,10,2,1,DUPLICADO_EXACTO,1
00000421,2021,11,2,1,DUPLICADO_EXACTO,1
00000421,2022,1,2,1,DUPLICADO_EXACTO,1
00000421,2022,2,2,1,DUPLICADO_EXACTO,1
00000421,2022,3,4,1,DUPLICADO_EXACTO,3
00000421,2022,4,2,1,DUPLICADO_EXACTO,1
00000421,2022,6,2,1,DUPLICADO_EXACTO,1
00000421,2022,7,2,1,DUPLICADO_EXACTO,1
00000421,2022,9,2,1,DUPLICADO_EXACTO,1
00000421,2022,10,2,1,DUPLICADO_EXACTO,1
00000421,2023,1,6,1,DUPLICADO_EXACTO,5
00000421,2023,3,2,1,DUPLICADO_EXACTO,1
00000421,2023,4,2,1,DUPLICADO_EXACTO,1
00000421,2023,5,2,1,DUPLICADO_EXACTO,1
00000421,2023,6,4,1,DUPLICADO_EXACTO,3
00000421,2023,7,3,1,DUPLICADO_EXACTO,2
00000421,2023,8,2,1,DUPLICADO_EXACTO,1
00000421,2023,9,2,1,DUPLICADO_EXACTO,1
00000421,2023,10,3,1,DUPLICADO_EXACTO,2
00000421,2023,11,2,1,DUPLICADO_EXACTO,1
00000421,2023,12,4,1,DUPLICADO_EXACTO,3
00000421,2024,1,2,1,DUPLICADO_EXACTO,1
00000421,2025,4,2,1,DUPLICADO_EXACTO,1
00000421,2026,2,2,1,DUPLICADO_EXACTO,1
00000421,2026,3,2,1,DUPLICADO_EXACTO,1
00000421,2026,4,2,1,DUPLICADO_EXACTO,1
00000421,2026,5,2,1,DUPLICADO_EXACTO,1
00000421,2026,6,2,1,DUPLICADO_EXACTO,1
00000421,2026,7,2,1,DUPLICADO_EXACTO,1
00000422,2019,4,2,1,DUPLICADO_EXACTO,1
00000422,2020,9,2,1,DUPLICADO_EXACTO,1
00000422,2020,10,2,1,DUPLICADO_EXACTO,1
00000422,2020,11,2,1,DUPLICADO_EXACTO,1
00000422,2020,12,2,1,DUPLICADO_EXACTO,1
00000422,2021,1,3,1,DUPLICADO_EXACTO,2
00000422,2021,2,2,1,DUPLICADO_EXACTO,1
00000422,2021,3,2,1,DUPLICADO_EXACTO,1
00000422,2021,4,2,1,DUPLICADO_EXACTO,1
00000422,2021,7,2,1,DUPLICADO_EXACTO,1
00000422,2021,10,2,1,DUPLICADO_EXACTO,1
00000422,2021,11,2,1,DUPLICADO_EXACTO,1
00000422,2022,1,2,1,DUPLICADO_EXACTO,1
00000422,2022,2,2,1,DUPLICADO_EXACTO,1
00000422,2022,3,4,1,DUPLICADO_EXACTO,3
00000422,2022,4,2,1,DUPLICADO_EXACTO,1
00000422,2022,6,3,1,DUPLICADO_EXACTO,2
00000422,2022,7,2,1,DUPLICADO_EXACTO,1
00000422,2022,9,2,1,DUPLICADO_EXACTO,1
00000422,2022,10,2,1,DUPLICADO_EXACTO,1
00000422,2023,1,6,1,DUPLICADO_EXACTO,5
00000422,2023,3,2,1,DUPLICADO_EXACTO,1
00000422,2023,4,2,1,DUPLICADO_EXACTO,1
00000422,2023,5,2,1,DUPLICADO_EXACTO,1
00000422,2023,6,4,1,DUPLICADO_EXACTO,3
00000422,2023,7,3,1,DUPLICADO_EXACTO,2
00000422,2023,8,2,1,DUPLICADO_EXACTO,1
00000422,2023,9,2,1,DUPLICADO_EXACTO,1
00000422,2023,10,3,1,DUPLICADO_EXACTO,2
00000422,2023,11,2,1,DUPLICADO_EXACTO,1
00000422,2023,12,4,1,DUPLICADO_EXACTO,3
00000422,2024,1,2,1,DUPLICADO_EXACTO,1
00000422,2025,4,2,1,DUPLICADO_EXACTO,1
00000422,2026,2,2,1,DUPLICADO_EXACTO,1
00000422,2026,3,2,1,DUPLICADO_EXACTO,1
00000422,2026,4,2,1,DUPLICADO_EXACTO,1
00000422,2026,5,2,1,DUPLICADO_EXACTO,1
00000422,2026,6,2,1,DUPLICADO_EXACTO,1
00000422,2026,7,2,1,DUPLICADO_EXACTO,1
00000423,2020,9,2,1,DUPLICADO_EXACTO,1
00000423,2020,10,2,1,DUPLICADO_EXACTO,1
00000423,2020,11,2,1,DUPLICADO_EXACTO,1
00000423,2020,12,2,1,DUPLICADO_EXACTO,1
