codigo_ipress,anio,mes,departamento,provincia,distrito,sector,categoria,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,_archivo,_registro
00008489,2026,5,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,85,256,34,216,data\raw\Capacidad\ConsultaA_2026_v13.csv,28969
00005987,2026,3,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,428,302,221,430,data\raw\Capacidad\ConsultaA_2026_v13.csv,29057
00023159,2026,4,LIMA,LIMA,VILLA EL SALVADOR,MINSA,III-1,260,530,47,484,data\raw\Capacidad\ConsultaA_2026_v13.csv,29083
00006216,2026,5,LIMA,LIMA,BRE?A,MINSA,III-2,394,371,17,641,data\raw\Capacidad\ConsultaA_2026_v13.csv,29114
00008318,2026,6,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,40,114,5,88,data\raw\Capacidad\ConsultaA_2026_v13.csv,29229
00006088,2026,6,LIMA,LIMA,SAN BARTOLO,MINSA,I-4,3,8,0,10,data\raw\Capacidad\ConsultaA_2026_v13.csv,29234
00006151,2026,5,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,MINSA,I-4,3,15,0,15,data\raw\Capacidad\ConsultaA_2026_v13.csv,29272
00006211,2026,1,LIMA,LIMA,PUEBLO LIBRE,MINSA,III-1,139,283,60,301,data\raw\Capacidad\ConsultaA_2026_v13.csv,29509
00012923,2026,3,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,8,0,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,29721
00013914,2026,6,LIMA,LIMA,RIMAC,SANIDAD DEL EJERCITO DEL PERU,I-4,4,8,0,16,data\raw\Capacidad\ConsultaA_2026_v13.csv,29793
00012923,2026,6,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,7,0,9,data\raw\Capacidad\ConsultaA_2026_v13.csv,30141
00005947,2026,5,LIMA,LIMA,LURIGANCHO,MINSA,II-2,62,159,15,137,data\raw\Capacidad\ConsultaA_2026_v13.csv,30530
00035628,2026,2,LIMA,LIMA,SAN MARTIN DE PORRES,ESSALUD,II-E,42,43,0,47,data\raw\Capacidad\ConsultaA_2026_v13.csv,30558
00008709,2026,3,LIMA,LIMA,SANTIAGO DE SURCO,SANIDAD DE LA FUERZA AEREA DEL PERU,I-4,34,19,0,21,data\raw\Capacidad\ConsultaA_2026_v13.csv,30636
00006215,2026,4,LIMA,LIMA,LIMA,MINSA,III-E,161,341,103,290,data\raw\Capacidad\ConsultaA_2026_v13.csv,30726
00006084,2026,3,LIMA,LIMA,PUCUSANA,MINSA,I-4,4,8,0,8,data\raw\Capacidad\ConsultaA_2026_v13.csv,30787
00016918,2026,3,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,422,97,471,data\raw\Capacidad\ConsultaA_2026_v13.csv,30789
00006216,2026,2,LIMA,LIMA,BRE?A,MINSA,III-2,394,347,17,22,data\raw\Capacidad\ConsultaA_2026_v13.csv,30815
00013591,2026,3,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,396,576,196,430,data\raw\Capacidad\ConsultaA_2026_v13.csv,30952
00005947,2026,6,LIMA,LIMA,LURIGANCHO,MINSA,II-2,62,157,14,137,data\raw\Capacidad\ConsultaA_2026_v13.csv,30954
00016918,2026,5,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,442,106,551,data\raw\Capacidad\ConsultaA_2026_v13.csv,31041
00008502,2026,5,LIMA,LIMA,LIMA,ESSALUD,II-2,179,433,79,303,data\raw\Capacidad\ConsultaA_2026_v13.csv,31044
00005791,2026,5,LIMA,LIMA,INDEPENDENCIA,MINSA,I-4,15,40,0,36,data\raw\Capacidad\ConsultaA_2026_v13.csv,31282
00007633,2026,6,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,382,452,297,622,data\raw\Capacidad\ConsultaA_2026_v13.csv,31295
00006213,2026,4,LIMA,LIMA,MIRAFLORES,MINSA,III-E,69,221,38,223,data\raw\Capacidad\ConsultaA_2026_v13.csv,31651
00005946,2026,7,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,591,565,260,682,data\raw\Capacidad\ConsultaA_2026_v13.csv,31671
00006206,2026,4,LIMA,LIMA,LIMA,MINSA,III-1,457,511,213,340,data\raw\Capacidad\ConsultaA_2026_v13.csv,31751
00010751,2026,3,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,237,235,20,231,data\raw\Capacidad\ConsultaA_2026_v13.csv,31882
00006208,2026,7,LIMA,LIMA,LIMA,MINSA,III-2,336,282,121,478,data\raw\Capacidad\ConsultaA_2026_v13.csv,31942
00010098,2026,1,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,15,55,0,73,data\raw\Capacidad\ConsultaA_2026_v13.csv,32134
00010434,2026,4,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,200,54,2,114,data\raw\Capacidad\ConsultaA_2026_v13.csv,32147
00008741,2026,7,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,64,116,1,93,data\raw\Capacidad\ConsultaA_2026_v13.csv,32250
00005644,2026,4,LIMA,LIMA,RIMAC,MINSA,I-4,0,44,0,27,data\raw\Capacidad\ConsultaA_2026_v13.csv,32345
00007632,2026,3,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,109,129,52,220,data\raw\Capacidad\ConsultaA_2026_v13.csv,32456
00005644,2026,6,LIMA,LIMA,RIMAC,MINSA,I-4,0,44,0,28,data\raw\Capacidad\ConsultaA_2026_v13.csv,32522
00005948,2026,4,LIMA,LIMA,SANTA ANITA,MINSA,III-E,231,104,35,80,data\raw\Capacidad\ConsultaA_2026_v13.csv,32648
00006207,2026,7,LIMA,LIMA,LIMA,MINSA,III-1,617,1023,403,850,data\raw\Capacidad\ConsultaA_2026_v13.csv,32663
00006088,2026,1,LIMA,LIMA,SAN BARTOLO,MINSA,I-4,3,8,0,10,data\raw\Capacidad\ConsultaA_2026_v13.csv,32773
00005991,2026,5,LIMA,LIMA,CHORRILLOS,MINSA,I-4,10,30,1,19,data\raw\Capacidad\ConsultaA_2026_v13.csv,32836
00005791,2026,1,LIMA,LIMA,INDEPENDENCIA,MINSA,I-4,15,38,2,33,data\raw\Capacidad\ConsultaA_2026_v13.csv,32892
00006088,2026,3,LIMA,LIMA,SAN BARTOLO,MINSA,I-4,3,8,0,10,data\raw\Capacidad\ConsultaA_2026_v13.csv,32958
00008709,2026,6,LIMA,LIMA,SANTIAGO DE SURCO,SANIDAD DE LA FUERZA AEREA DEL PERU,I-4,34,19,0,21,data\raw\Capacidad\ConsultaA_2026_v13.csv,32974
00006206,2026,7,LIMA,LIMA,LIMA,MINSA,III-1,475,514,209,344,data\raw\Capacidad\ConsultaA_2026_v13.csv,33036
00018011,2026,4,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,120,235,46,278,data\raw\Capacidad\ConsultaA_2026_v13.csv,33140
00005814,2026,1,LIMA,LIMA,ANCON,MINSA,I-4,5,12,0,15,data\raw\Capacidad\ConsultaA_2026_v13.csv,33182
00007633,2026,2,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,387,433,297,593,data\raw\Capacidad\ConsultaA_2026_v13.csv,33239
00010751,2026,5,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,237,235,20,231,data\raw\Capacidad\ConsultaA_2026_v13.csv,33253
00013591,2026,1,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,356,564,196,430,data\raw\Capacidad\ConsultaA_2026_v13.csv,33334
00005772,2026,5,LIMA,LIMA,COMAS,MINSA,I-4,8,29,0,36,data\raw\Capacidad\ConsultaA_2026_v13.csv,33464
00018011,2026,7,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,125,236,43,278,data\raw\Capacidad\ConsultaA_2026_v13.csv,33478
00006209,2026,2,LIMA,LIMA,LIMA,MINSA,III-2,121,103,39,130,data\raw\Capacidad\ConsultaA_2026_v13.csv,33571
00008489,2026,2,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,85,257,36,216,data\raw\Capacidad\ConsultaA_2026_v13.csv,33633
00008564,2026,3,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,46,122,0,95,data\raw\Capacidad\ConsultaA_2026_v13.csv,33643
00006216,2026,3,LIMA,LIMA,BRE?A,MINSA,III-2,394,359,17,76,data\raw\Capacidad\ConsultaA_2026_v13.csv,33696
00005946,2026,6,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,591,562,267,680,data\raw\Capacidad\ConsultaA_2026_v13.csv,33792
00006208,2026,6,LIMA,LIMA,LIMA,MINSA,III-2,336,282,121,478,data\raw\Capacidad\ConsultaA_2026_v13.csv,33820
00007634,2026,6,LIMA,LIMA,COMAS,MINSA,III-1,281,246,126,410,data\raw\Capacidad\ConsultaA_2026_v13.csv,33869
00006214,2026,7,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-E,416,88,27,134,data\raw\Capacidad\ConsultaA_2026_v13.csv,34022
00005742,2026,4,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,I-4,6,27,2,30,data\raw\Capacidad\ConsultaA_2026_v13.csv,34054
00005644,2026,5,LIMA,LIMA,RIMAC,MINSA,I-4,0,44,0,26,data\raw\Capacidad\ConsultaA_2026_v13.csv,34073
00007733,2026,1,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,90,112,54,64,data\raw\Capacidad\ConsultaA_2026_v13.csv,34141
00005742,2026,3,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,I-4,6,30,0,30,data\raw\Capacidad\ConsultaA_2026_v13.csv,34192
00005817,2026,3,LIMA,LIMA,PUENTE PIEDRA,MINSA,I-4,6,21,0,24,data\raw\Capacidad\ConsultaA_2026_v13.csv,34193
00006084,2026,4,LIMA,LIMA,PUCUSANA,MINSA,I-4,4,9,0,8,data\raw\Capacidad\ConsultaA_2026_v13.csv,34389
00005817,2026,6,LIMA,LIMA,PUENTE PIEDRA,MINSA,I-4,6,23,0,24,data\raw\Capacidad\ConsultaA_2026_v13.csv,34443
00008564,2026,2,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,46,122,0,95,data\raw\Capacidad\ConsultaA_2026_v13.csv,34622
00008317,2026,6,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,43,164,10,101,data\raw\Capacidad\ConsultaA_2026_v13.csv,34731
00008720,2026,2,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,1534,1595,459,1916,data\raw\Capacidad\ConsultaA_2026_v13.csv,34804
00006213,2026,5,LIMA,LIMA,MIRAFLORES,MINSA,III-E,69,221,38,223,data\raw\Capacidad\ConsultaA_2026_v13.csv,34831
00005816,2026,3,LIMA,LIMA,PUENTE PIEDRA,MINSA,I-4,11,20,0,30,data\raw\Capacidad\ConsultaA_2026_v13.csv,34952
00013914,2026,7,LIMA,LIMA,RIMAC,SANIDAD DEL EJERCITO DEL PERU,I-4,4,8,0,16,data\raw\Capacidad\ConsultaA_2026_v13.csv,35014
00027565,2026,1,LIMA,LIMA,COMAS,ESSALUD,II-1,108,202,12,175,data\raw\Capacidad\ConsultaA_2026_v13.csv,35022
00035628,2026,6,LIMA,LIMA,SAN MARTIN DE PORRES,ESSALUD,II-E,36,44,0,47,data\raw\Capacidad\ConsultaA_2026_v13.csv,35220
00005799,2026,4,LIMA,LIMA,LOS OLIVOS,MINSA,I-4,3,39,0,37,data\raw\Capacidad\ConsultaA_2026_v13.csv,35288
00008318,2026,3,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,40,114,5,88,data\raw\Capacidad\ConsultaA_2026_v13.csv,35346
00006164,2026,3,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,MINSA,I-4,14,11,0,13,data\raw\Capacidad\ConsultaA_2026_v13.csv,35363
00035628,2026,1,LIMA,LIMA,SAN MARTIN DE PORRES,ESSALUD,II-E,56,44,0,47,data\raw\Capacidad\ConsultaA_2026_v13.csv,35588
00009188,2026,4,LIMA,LIMA,LIMA,ESSALUD,II-1,59,99,0,88,data\raw\Capacidad\ConsultaA_2026_v13.csv,35597
00007634,2026,5,LIMA,LIMA,COMAS,MINSA,III-1,281,241,126,277,data\raw\Capacidad\ConsultaA_2026_v13.csv,35634
00023159,2026,7,LIMA,LIMA,VILLA EL SALVADOR,MINSA,III-1,260,513,42,498,data\raw\Capacidad\ConsultaA_2026_v13.csv,35738
00010098,2026,7,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,15,52,0,73,data\raw\Capacidad\ConsultaA_2026_v13.csv,35987
00006209,2026,7,LIMA,LIMA,LIMA,MINSA,III-2,120,117,37,138,data\raw\Capacidad\ConsultaA_2026_v13.csv,36113
00018011,2026,2,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,120,238,46,277,data\raw\Capacidad\ConsultaA_2026_v13.csv,36122
00009251,2026,2,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,178,1255,336,1267,data\raw\Capacidad\ConsultaA_2026_v13.csv,36276
00005816,2026,1,LIMA,LIMA,PUENTE PIEDRA,MINSA,I-4,11,20,0,30,data\raw\Capacidad\ConsultaA_2026_v13.csv,36467
00006164,2026,7,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,MINSA,I-4,14,12,0,11,data\raw\Capacidad\ConsultaA_2026_v13.csv,36598
00033381,2026,2,LIMA,LIMA,ATE,MINSA,III-E,208,320,87,424,data\raw\Capacidad\ConsultaA_2026_v13.csv,36617
00005644,2026,7,LIMA,LIMA,RIMAC,MINSA,I-4,0,41,0,28,data\raw\Capacidad\ConsultaA_2026_v13.csv,36663
00033381,2026,7,LIMA,LIMA,ATE,MINSA,III-E,209,326,74,414,data\raw\Capacidad\ConsultaA_2026_v13.csv,36780
00006217,2026,7,LIMA,LIMA,LIMA,MINSA,III-2,7,136,32,81,data\raw\Capacidad\ConsultaA_2026_v13.csv,36790
00006084,2026,6,LIMA,LIMA,PUCUSANA,MINSA,I-4,4,8,0,9,data\raw\Capacidad\ConsultaA_2026_v13.csv,36834
00006217,2026,5,LIMA,LIMA,LIMA,MINSA,III-2,7,135,33,74,data\raw\Capacidad\ConsultaA_2026_v13.csv,37008
00008318,2026,4,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,40,114,5,88,data\raw\Capacidad\ConsultaA_2026_v13.csv,37192
00007634,2026,7,LIMA,LIMA,COMAS,MINSA,III-1,286,248,126,410,data\raw\Capacidad\ConsultaA_2026_v13.csv,37227
00006164,2026,6,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,MINSA,I-4,14,12,0,11,data\raw\Capacidad\ConsultaA_2026_v13.csv,37441
00005991,2026,7,LIMA,LIMA,CHORRILLOS,MINSA,I-4,10,33,1,21,data\raw\Capacidad\ConsultaA_2026_v13.csv,37447
00005946,2026,3,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,590,565,259,675,data\raw\Capacidad\ConsultaA_2026_v13.csv,37633
00033381,2026,1,LIMA,LIMA,ATE,MINSA,III-E,208,323,87,423,data\raw\Capacidad\ConsultaA_2026_v13.csv,37780
00006211,2026,5,LIMA,LIMA,PUEBLO LIBRE,MINSA,III-1,142,319,60,305,data\raw\Capacidad\ConsultaA_2026_v13.csv,37856
00005772,2026,1,LIMA,LIMA,COMAS,MINSA,I-4,8,31,0,37,data\raw\Capacidad\ConsultaA_2026_v13.csv,38080
00006210,2026,1,LIMA,LIMA,SURQUILLO,MINSA,III-2,396,467,205,507,data\raw\Capacidad\ConsultaA_2026_v13.csv,38326
00006214,2026,2,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-E,416,87,27,130,data\raw\Capacidad\ConsultaA_2026_v13.csv,38433
00016918,2026,1,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,423,97,429,data\raw\Capacidad\ConsultaA_2026_v13.csv,38475
00005817,2026,1,LIMA,LIMA,PUENTE PIEDRA,MINSA,I-4,6,21,0,26,data\raw\Capacidad\ConsultaA_2026_v13.csv,38650
00010434,2026,2,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,200,52,4,114,data\raw\Capacidad\ConsultaA_2026_v13.csv,38679
00008353,2026,1,LIMA,LIMA,ATE,ESSALUD,II-1,66,110,16,109,data\raw\Capacidad\ConsultaA_2026_v13.csv,38780
00006209,2026,1,LIMA,LIMA,LIMA,MINSA,III-2,121,111,39,126,data\raw\Capacidad\ConsultaA_2026_v13.csv,38793
00016094,2026,1,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-1,74,22,0,52,data\raw\Capacidad\ConsultaA_2026_v13.csv,38836
00005742,2026,1,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,I-4,6,30,0,30,data\raw\Capacidad\ConsultaA_2026_v13.csv,38893
00005991,2026,1,LIMA,LIMA,CHORRILLOS,MINSA,I-4,10,29,0,18,data\raw\Capacidad\ConsultaA_2026_v13.csv,38974
00007633,2026,1,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,388,382,297,569,data\raw\Capacidad\ConsultaA_2026_v13.csv,38975
00006084,2026,1,LIMA,LIMA,PUCUSANA,MINSA,I-4,4,9,0,8,data\raw\Capacidad\ConsultaA_2026_v13.csv,39032
00007632,2026,1,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,109,130,52,223,data\raw\Capacidad\ConsultaA_2026_v13.csv,39046
00006124,2026,2,LIMA,LIMA,VILLA EL SALVADOR,MINSA,I-4,9,26,4,33,data\raw\Capacidad\ConsultaA_2026_v13.csv,39113
00010135,2026,1,LIMA,LIMA,LA MOLINA,ESSALUD,II-2,52,170,9,133,data\raw\Capacidad\ConsultaA_2026_v13.csv,39157
00006212,2026,1,LIMA,LIMA,LA VICTORIA,MINSA,III-E,61,168,9,142,data\raw\Capacidad\ConsultaA_2026_v13.csv,39158
00007734,2026,1,LIMA,LIMA,CHORRILLOS,MINSA,III-2,0,86,11,63,data\raw\Capacidad\ConsultaA_2026_v13.csv,39199
00012923,2026,1,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,8,0,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,39223
00008741,2026,1,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,64,114,1,90,data\raw\Capacidad\ConsultaA_2026_v13.csv,39224
00005772,2026,2,LIMA,LIMA,COMAS,MINSA,I-4,8,30,0,36,data\raw\Capacidad\ConsultaA_2026_v13.csv,39377
00017024,2026,2,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,376,226,54,383,data\raw\Capacidad\ConsultaA_2026_v13.csv,39379
00023159,2026,1,LIMA,LIMA,VILLA EL SALVADOR,MINSA,III-1,260,539,42,507,data\raw\Capacidad\ConsultaA_2026_v13.csv,39404
00005755,2026,1,LIMA,LIMA,COMAS,MINSA,I-4,0,25,0,35,data\raw\Capacidad\ConsultaA_2026_v13.csv,39506
00007634,2026,1,LIMA,LIMA,COMAS,MINSA,III-1,281,242,126,268,data\raw\Capacidad\ConsultaA_2026_v13.csv,39770
00010434,2026,1,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,200,55,2,114,data\raw\Capacidad\ConsultaA_2026_v13.csv,39807
00008564,2026,1,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,46,122,0,95,data\raw\Capacidad\ConsultaA_2026_v13.csv,39910
00005883,2026,1,LIMA,LIMA,ATE,MINSA,II-1,50,107,0,101,data\raw\Capacidad\ConsultaA_2026_v13.csv,39917
00006164,2026,1,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,MINSA,I-4,14,9,0,13,data\raw\Capacidad\ConsultaA_2026_v13.csv,40038
00008317,2026,1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,43,186,10,101,data\raw\Capacidad\ConsultaA_2026_v13.csv,40112
00006214,2026,1,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-E,416,90,27,126,data\raw\Capacidad\ConsultaA_2026_v13.csv,40251
00008502,2026,1,LIMA,LIMA,LIMA,ESSALUD,II-2,180,427,79,304,data\raw\Capacidad\ConsultaA_2026_v13.csv,40504
00013914,2026,1,LIMA,LIMA,RIMAC,SANIDAD DEL EJERCITO DEL PERU,I-4,4,8,0,16,data\raw\Capacidad\ConsultaA_2026_v13.csv,40644
00005799,2026,1,LIMA,LIMA,LOS OLIVOS,MINSA,I-4,3,39,0,37,data\raw\Capacidad\ConsultaA_2026_v13.csv,40713
00006000,2026,1,LIMA,LIMA,CHORRILLOS,MINSA,I-4,16,23,0,17,data\raw\Capacidad\ConsultaA_2026_v13.csv,40714
00006213,2026,1,LIMA,LIMA,MIRAFLORES,MINSA,III-E,69,246,39,232,data\raw\Capacidad\ConsultaA_2026_v13.csv,40756
00008720,2026,1,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,1526,1584,459,1919,data\raw\Capacidad\ConsultaA_2026_v13.csv,40771
00005946,2026,1,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,597,542,257,669,data\raw\Capacidad\ConsultaA_2026_v13.csv,40950
00012923,2026,2,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,8,0,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,41072
00010751,2026,1,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,246,235,20,229,data\raw\Capacidad\ConsultaA_2026_v13.csv,41105
00005946,2015,12,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,254,236,384,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,67
00005946,2015,11,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,269,236,400,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,68
00005946,2015,9,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,302,217,485,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,69
00005946,2015,7,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,226,179,402,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,70
00005946,2015,10,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,254,217,396,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,71
00005946,2015,8,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,273,115,405,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,72
00005946,2015,6,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,252,156,402,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,73
00005946,2015,3,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,259,169,406,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74
00005946,2015,5,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,269,200,403,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,75
00005946,2015,4,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,648,258,170,405,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76
00005947,2015,12,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,104,3,80,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,77
00005947,2015,10,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,103,3,81,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,78
00005947,2015,7,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,103,3,63,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,79
00005948,2015,12,LIMA,LIMA,SANTA ANITA,MINSA,III-1,213,75,37,68,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,80
00005948,2015,11,LIMA,LIMA,SANTA ANITA,MINSA,III-1,213,79,41,64,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,81
00005948,2015,10,LIMA,LIMA,SANTA ANITA,MINSA,III-1,213,80,41,69,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,82
00005948,2015,9,LIMA,LIMA,SANTA ANITA,MINSA,III-1,213,76,37,63,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,83
00005948,2015,8,LIMA,LIMA,SANTA ANITA,MINSA,III-1,230,82,43,68,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,84
00005948,2015,2,LIMA,LIMA,SANTA ANITA,MINSA,III-1,230,84,36,76,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,85
00005617,2015,12,LIMA,LIMA,SAN JUAN DE LURIGANCHO,MINSA,II-2,150,5,5,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,86
00005987,2015,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,448,185,328,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,87
00005987,2015,11,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,323,543,293,336,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,88
00005987,2015,12,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,323,541,293,329,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,89
00005987,2015,5,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,446,185,331,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,90
00005987,2015,4,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,447,185,330,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91
00005987,2015,6,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,446,185,485,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,92
00005987,2015,7,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,466,205,334,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,93
00005987,2015,8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,487,242,334,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,94
00005987,2015,9,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,494,242,324,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,95
00005987,2015,10,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,345,538,296,324,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,96
00005987,2015,1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,449,185,327,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,97
00005987,2015,3,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,329,435,185,328,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98
00005883,2015,12,LIMA,LIMA,ATE,MINSA,II-1,45,51,0,57,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,105
00006206,2015,12,LIMA,LIMA,LIMA,MINSA,III-1,644,279,134,296,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,106
