codigo_ipress,anio,mes,_archivo,_registro,variable,valor_original,motivo
00033094,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,17095,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002410,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17464,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17465,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17466,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17467,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010765,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17641,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17642,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005409,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17643,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005408,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17644,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17652,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032703,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,17886,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032701,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18184,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032189,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18185,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00031894,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18186,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18187,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18188,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18189,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18190,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,18193,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005241,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,18791,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005232,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,18793,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005233,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,18795,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005238,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,18796,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002420,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,19035,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002410,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,19038,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,19039,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,19040,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030508,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,19280,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030507,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,19281,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19434,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19440,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19443,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19446,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19447,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19455,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00034721,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,19555,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030508,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,19708,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030507,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,19709,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005219,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,19778,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032703,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19962,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032701,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19963,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032189,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19964,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00031894,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19965,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19966,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19967,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19968,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19969,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19972,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,19973,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032932,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,20000,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032613,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,20001,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,20003,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,20004,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005445,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,20007,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20160,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20161,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20162,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20163,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030507,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,20288,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20293,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032702,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20363,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20364,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20365,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20366,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20367,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20697,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20698,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010765,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20700,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00006884,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20701,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005413,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20703,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005412,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20704,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20706,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005409,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20707,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005408,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20708,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20716,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00033094,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20729,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20741,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20742,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,20749,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,20808,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,20809,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,21448,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,21450,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,21453,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,21454,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,21482,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032702,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21614,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21615,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21616,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21617,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21618,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21619,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21620,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010765,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21622,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00006884,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21623,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005413,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21625,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005412,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21626,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21628,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005409,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21629,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005408,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,21630,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,21660,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,21661,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,21768,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00005445,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,21972,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032703,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22196,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032189,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22197,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00031894,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22198,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22199,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22200,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22201,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22258,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22259,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22261,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22267,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,22440,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,22441,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,22448,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22695,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22696,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22697,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002416,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22700,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002412,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22701,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002420,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22702,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22706,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22707,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22708,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22709,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002416,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22713,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002412,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22714,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002420,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22715,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22719,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030366,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22720,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22721,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,22722,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,22852,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030508,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,23028,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002418,2024,9,data\raw\Capacidad\ConsultaA_2024_v22.csv,23050,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00025879,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23245,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23246,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23248,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23251,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23252,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23260,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032702,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23330,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23331,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23332,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23333,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23334,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23335,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23336,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010765,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23338,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00006884,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23339,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005413,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23341,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005412,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23342,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23344,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005409,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23345,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005408,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23346,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23667,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,23983,CA_CAMAS,NE_0001,NO_NUMERICO_O_NO_FINITO
00033094,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,24197,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032932,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,24621,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,24623,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,24624,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002415,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25250,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25251,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030507,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,25538,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030508,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,25550,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032703,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25663,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032701,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25664,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032189,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25665,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00031894,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25666,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25667,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25668,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25669,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25672,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25673,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25674,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005543,2024,7,data\raw\Capacidad\ConsultaA_2024_v22.csv,25862,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002416,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,25985,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032932,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,26285,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00032613,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,26286,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,26289,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,26290,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,26333,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,26509,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,26510,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030508,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,26769,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
00030507,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,26772,CA_CAMAS,NE_0002,NO_NUMERICO_O_NO_FINITO
