archivo,fila_csv_aproximada,regla,severidad,descripcion,anio,mes,codigo_ipress,nombre_ipress,servicio_hospitalizacion,valores_relevantes,en_alcance_modelo,estado_revision
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2038,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,01,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""445"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""186"", ""ocupacion_auditada"": 2.39247311827957}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2105,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,01,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""83"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""31"", ""ocupacion_auditada"": 2.6774193548387095}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2279,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""233"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""116"", ""ocupacion_auditada"": 2.0086206896551726}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2328,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,12,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""486"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.3064516129032258}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2567,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,01,00005987,HOSPITAL MARIA AUXILIADORA,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""3182"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""2015"", ""ocupacion_auditada"": 1.5791563275434244}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2616,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""377"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""203"", ""ocupacion_auditada"": 1.8571428571428572}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2618,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""3401"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""2718"", ""ocupacion_auditada"": 1.2512877115526122}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2624,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""299"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""194"", ""ocupacion_auditada"": 1.541237113402062}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2625,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""896"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""351"", ""ocupacion_auditada"": 2.5527065527065527}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2737,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""447"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""336"", ""ocupacion_auditada"": 1.3303571428571428}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2740,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1429"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1120"", ""ocupacion_auditada"": 1.2758928571428572}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2743,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""466"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""336"", ""ocupacion_auditada"": 1.3869047619047619}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2744,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""784"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""616"", ""ocupacion_auditada"": 1.2727272727272727}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,2749,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""410"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""168"", ""ocupacion_auditada"": 2.4404761904761907}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3211,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""131"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""87"", ""ocupacion_auditada"": 1.5057471264367817}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3216,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,02,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""432"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""290"", ""ocupacion_auditada"": 1.4896551724137932}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3263,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""235"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""155"", ""ocupacion_auditada"": 1.5161290322580645}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3458,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4697"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3906"", ""ocupacion_auditada"": 1.2025089605734767}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3526,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""442"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""333"", ""ocupacion_auditada"": 1.3273273273273274}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3530,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""474"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""270"", ""ocupacion_auditada"": 1.7555555555555555}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3534,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""917"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""416"", ""ocupacion_auditada"": 2.204326923076923}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3691,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""39"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""31"", ""ocupacion_auditada"": 1.2580645161290323}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3780,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2143"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1674"", ""ocupacion_auditada"": 1.2801672640382318}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3783,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""980"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""682"", ""ocupacion_auditada"": 1.436950146627566}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3784,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""720"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.935483870967742}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3785,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""545"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.4650537634408602}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,3789,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,03,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""416"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""310"", ""ocupacion_auditada"": 1.3419354838709678}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4359,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00005947,HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""39"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""31"", ""ocupacion_auditada"": 1.2580645161290323}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4527,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1090"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""283"", ""ocupacion_auditada"": 3.851590106007067}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4528,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1372"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""258"", ""ocupacion_auditada"": 5.317829457364341}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4529,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""10720"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3031"", ""ocupacion_auditada"": 3.536786539096008}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4530,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1573"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1282"", ""ocupacion_auditada"": 1.2269890795631826}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4531,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""379"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""157"", ""ocupacion_auditada"": 2.4140127388535033}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4532,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1274"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""358"", ""ocupacion_auditada"": 3.558659217877095}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4533,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""5711"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""2205"", ""ocupacion_auditada"": 2.5900226757369613}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4534,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""635"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""227"", ""ocupacion_auditada"": 2.797356828193833}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4535,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""738"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""310"", ""ocupacion_auditada"": 2.3806451612903228}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4536,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2760"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""504"", ""ocupacion_auditada"": 5.476190476190476}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4537,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""576"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""309"", ""ocupacion_auditada"": 1.8640776699029127}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4538,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""570"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""396"", ""ocupacion_auditada"": 1.4393939393939394}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4750,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""864"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""660"", ""ocupacion_auditada"": 1.309090909090909}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4804,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,04,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4868"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3900"", ""ocupacion_auditada"": 1.2482051282051283}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,4928,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,12,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""99"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""62"", ""ocupacion_auditada"": 1.596774193548387}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,5747,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,09,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""198"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""90"", ""ocupacion_auditada"": 2.2}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,6595,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,10,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""116"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 1.2473118279569892}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,7912,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""600"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""444"", ""ocupacion_auditada"": 1.3513513513513513}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,7914,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2989"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""1679"", ""ocupacion_auditada"": 1.7802263251935675}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,7918,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""416"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""328"", ""ocupacion_auditada"": 1.2682926829268293}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,7922,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1008"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""325"", ""ocupacion_auditada"": 3.1015384615384614}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,7923,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,08,00017024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""271"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""218"", ""ocupacion_auditada"": 1.2431192660550459}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,8018,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,12,00005987,HOSPITAL MARIA AUXILIADORA,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""2121"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""360"", ""ocupacion_auditada"": 5.891666666666667}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2016_v1.csv,8660,Q08,REVISAR,Ocupación auditada mayor a 120%,2016,09,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""146"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""120"", ""ocupacion_auditada"": 1.2166666666666666}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
