anio,mes,ubigeo,departamento,provincia,distrito,sector,categoria_ipress,codigo_ipress,nombre_ipress,id_hospitalizacion,servicio_hospitalizacion,total_ingresos,total_egresos,total_estancias,total_pacientes_camas,total_camas,total_camas_disponibles,total_fallecidos,dias_mes,promedio_estancia,tasa_fallecidos,ratio_camas_disponibles,ocupacion_estimada,presion_ingresos_camas,rotacion_camas,diferencia_ingresos_egresos,nivel_riesgo,nivel_riesgo_codificado
2015,4,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,111,100,684,677,40,1200,1,30,6.84,0.01,30.0,0.5641666666666667,0.0925,2.5,11,medio,1
2015,4,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,124,127,1652,1463,47,1410,6,30,13.007874015748031,0.047244094488188976,30.0,1.0375886524822695,0.08794326241134752,2.702127659574468,-3,alto,2
2015,4,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,250200,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),10,4,99,149,7,210,3,30,24.75,0.75,30.0,0.7095238095238096,0.047619047619047616,0.5714285714285714,6,medio,1
2015,4,150120,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,00006214,HOSPITAL VICTOR LARCO HERRERA,242200,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,39,43,2533,13517,590,17000,0,30,58.906976744186046,0.0,28.8135593220339,0.7636723163841808,0.0022941176470588237,0.07288135593220339,-4,medio,1
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,241,295,2322,2273,87,2711,1,30,7.871186440677966,0.003389830508474576,31.160919540229884,0.8708812260536398,0.08889708594614533,3.3908045977011496,-54,alto,2
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,490,769,2233,2189,89,2761,0,30,2.903771131339402,0.0,31.02247191011236,0.8198501872659176,0.17747193045997828,8.640449438202246,-279,alto,2
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,153,156,1966,1802,67,2090,16,30,12.602564102564102,0.10256410256410256,31.19402985074627,0.8965174129353234,0.07320574162679426,2.328358208955224,-3,alto,2
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,242100,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,40,45,325,362,14,362,7,30,7.222222222222222,0.15555555555555556,25.857142857142858,0.861904761904762,0.11049723756906077,3.2142857142857144,-5,alto,2
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,176,184,924,982,43,1320,0,30,5.021739130434782,0.0,30.697674418604652,0.7612403100775194,0.13333333333333333,4.27906976744186,-8,alto,2
2015,4,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,57,210,1879,1925,67,2062,5,30,8.947619047619048,0.023809523809523808,30.776119402985074,0.9577114427860697,0.027643064985451018,3.1343283582089554,-153,alto,2
2015,4,150135,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,00007733,"INSTITUTO NACIONAL DE SALUD MENTAL ""HONORIO DELGADO - HIDEYO NOGUCHI""",242202,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL ADULTO Y GERONTE,20,20,1251,1841,62,1869,0,30,62.55,0.0,30.14516129032258,0.9897849462365591,0.010700909577314071,0.3225806451612903,0,alto,2
2015,4,150135,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,00007733,"INSTITUTO NACIONAL DE SALUD MENTAL ""HONORIO DELGADO - HIDEYO NOGUCHI""",242205,HOSPITALIZACIÓN MEDICINA PSIQUIATRÍA PISIQUIATRIA/ SALUD MENTAL Y ADICCIONES,7,7,464,203,19,570,0,30,66.28571428571429,0.0,30.0,0.356140350877193,0.012280701754385965,0.3684210526315789,0,bajo,0
2015,4,150137,LIMA,LIMA,SANTA ANITA,MINSA,III-1,00005948,HOSPITAL HERMILIO VALDIZAN,242200,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,88,90,6814,4813,210,6300,1,30,75.71111111111111,0.011111111111111112,30.0,0.763968253968254,0.013968253968253968,0.42857142857142855,-2,medio,1
2015,4,150137,LIMA,LIMA,SANTA ANITA,MINSA,III-1,00005948,HOSPITAL HERMILIO VALDIZAN,242204,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA REHABILITACIÓN PSIQUIÁTRICA / REINSERCIÓN,18,22,653,450,20,600,0,30,29.681818181818183,0.0,30.0,0.75,0.03,1.1,-4,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,415,417,4046,3389,120,3720,3,31,9.70263788968825,0.007194244604316547,31.0,0.9110215053763441,0.11155913978494623,3.475,-2,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,18,20,212,180,15,465,0,31,10.6,0.0,31.0,0.3870967741935484,0.03870967741935484,1.3333333333333333,-2,bajo,0
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240800,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,23,25,626,559,23,713,0,31,25.04,0.0,31.0,0.7840112201963534,0.03225806451612903,1.0869565217391304,-2,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,25,30,681,432,15,465,0,31,22.7,0.0,31.0,0.9290322580645162,0.053763440860215055,2.0,-5,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,88,88,869,882,30,930,0,31,9.875,0.0,31.0,0.9483870967741935,0.09462365591397849,2.933333333333333,0,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,77,76,921,863,32,992,0,31,12.118421052631579,0.0,31.0,0.8699596774193549,0.07762096774193548,2.375,1,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,167,175,1278,1328,53,1643,0,31,7.3028571428571425,0.0,31.0,0.808277541083384,0.10164333536214243,3.30188679245283,-8,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,409,427,1919,1894,79,2449,0,31,4.494145199063232,0.0,31.0,0.7733768885259289,0.16700694160881993,5.405063291139241,-18,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241700,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA GINECOLOGIA ONCOLOGICA,20,25,189,187,8,248,0,31,7.56,0.0,31.0,0.7540322580645161,0.08064516129032258,3.125,-5,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,36,33,160,175,6,186,3,31,4.848484848484849,0.09090909090909091,31.0,0.9408602150537635,0.1935483870967742,5.5,3,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,573,586,8098,7203,244,7564,47,31,13.819112627986348,0.08020477815699659,31.0,0.9522739291380222,0.07575356953992597,2.401639344262295,-13,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,97,106,530,466,38,1178,1,31,5.0,0.009433962264150943,31.0,0.39558573853989815,0.08234295415959253,2.789473684210526,-9,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,295,327,1342,1341,76,2356,2,31,4.103975535168196,0.0061162079510703364,31.0,0.5691850594227504,0.12521222410865873,4.302631578947368,-32,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,250100,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),18,20,330,176,6,186,2,31,16.5,0.1,31.0,0.946236559139785,0.0967741935483871,3.3333333333333335,-2,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-1,00006207,NACIONAL ARZOBISPO LOAYZA,250200,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),29,27,260,306,16,496,19,31,9.62962962962963,0.7037037037037037,31.0,0.6169354838709677,0.05846774193548387,1.6875,2,bajo,0
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,159,88,1565,1175,40,1240,4,31,17.78409090909091,0.045454545454545456,31.0,0.9475806451612904,0.1282258064516129,2.2,71,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,241100,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,3,1,2,5,1,31,0,31,2.0,0.0,31.0,0.16129032258064516,0.0967741935483871,1.0,2,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,243400,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,12,17,220,224,20,620,0,31,12.941176470588236,0.0,31.0,0.36129032258064514,0.01935483870967742,0.85,-5,bajo,0
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,244800,HOSPITALIZACIÓN-HOSPITALIZACIÓN DE MEDICINA-GERIATRIA,21,16,257,403,20,620,1,31,16.0625,0.0625,31.0,0.65,0.03387096774193549,0.8,5,bajo,0
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,244900,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEURODEGENERATIVAS,22,23,431,682,44,1364,0,31,18.73913043478261,0.0,31.0,0.5,0.016129032258064516,0.5227272727272727,-1,bajo,0
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245000,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEUROVASCULARES Y METABOLICAS,27,26,292,384,17,527,2,31,11.23076923076923,0.07692307692307693,31.0,0.7286527514231499,0.051233396584440226,1.5294117647058822,1,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245100,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO,36,30,799,751,28,868,1,31,26.633333333333333,0.03333333333333333,31.0,0.8652073732718893,0.041474654377880185,1.0714285714285714,6,alto,2
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245200,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA EPILEPSIA/EPILEPTOLOGIA,27,26,261,386,17,527,0,31,10.038461538461538,0.0,31.0,0.7324478178368121,0.051233396584440226,1.5294117647058822,1,medio,1
2015,5,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,250106,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROLÓGICA,4,1,40,111,5,155,0,31,40.0,0.0,31.0,0.7161290322580646,0.025806451612903226,0.2,3,medio,1
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,132,137,297,284,10,310,0,31,2.167883211678832,0.0,31.0,0.9161290322580645,0.4258064516129032,13.7,-5,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,37,39,260,230,8,248,0,31,6.666666666666667,0.0,31.0,0.9274193548387096,0.14919354838709678,4.875,-2,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,9,9,36,36,2,62,0,31,4.0,0.0,31.0,0.5806451612903226,0.14516129032258066,4.5,0,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,77,77,175,150,5,155,0,31,2.272727272727273,0.0,31.0,0.967741935483871,0.4967741935483871,15.4,0,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,132,125,813,873,31,961,10,31,6.504,0.08,31.0,0.9084287200832466,0.13735691987513007,4.032258064516129,7,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,81,81,293,295,10,310,0,31,3.617283950617284,0.0,31.0,0.9516129032258065,0.26129032258064516,8.1,0,alto,2
2015,5,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,250304,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,12,13,23,48,4,124,1,31,1.7692307692307692,0.07692307692307693,31.0,0.3870967741935484,0.0967741935483871,3.25,-1,medio,1
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,29,31,348,304,11,341,0,31,11.225806451612904,0.0,31.0,0.8914956011730205,0.08504398826979472,2.8181818181818183,-2,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240400,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,11,14,264,546,19,589,0,31,18.857142857142858,0.0,31.0,0.9269949066213922,0.01867572156196944,0.7368421052631579,-3,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,28,87,828,789,26,806,1,31,9.517241379310345,0.011494252873563218,31.0,0.9789081885856079,0.034739454094292806,3.3461538461538463,-59,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240801,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,50,54,450,574,19,589,0,31,8.333333333333334,0.0,31.0,0.9745331069609507,0.08488964346349745,2.8421052631578947,-4,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,14,43,703,729,24,744,0,31,16.348837209302324,0.0,31.0,0.9798387096774194,0.01881720430107527,1.7916666666666667,-29,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,24,46,574,1000,36,1116,0,31,12.478260869565217,0.0,31.0,0.8960573476702509,0.021505376344086023,1.2777777777777777,-22,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,14,15,106,148,5,155,0,31,7.066666666666666,0.0,31.0,0.9548387096774194,0.09032258064516129,3.0,-1,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242000,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,8,50,436,639,26,806,0,31,8.72,0.0,31.0,0.792803970223325,0.009925558312655087,1.9230769230769231,-42,medio,1
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,0,233,3090,2486,82,2542,2,31,13.261802575107296,0.008583690987124463,31.0,0.977970102281668,0.0,2.841463414634146,-233,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242600,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,26,35,507,545,22,682,2,31,14.485714285714286,0.05714285714285714,31.0,0.7991202346041055,0.03812316715542522,1.5909090909090908,-9,medio,1
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242700,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA DERMATOLOGÍA PEDIÁTRICA,1,24,234,246,10,310,0,31,9.75,0.0,31.0,0.7935483870967742,0.0032258064516129032,2.4,-23,medio,1
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242900,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GASTROENTEROLOGÍA PEDIÁTRICA,7,14,294,308,10,310,1,31,21.0,0.07142857142857142,31.0,0.9935483870967742,0.02258064516129032,1.4,-7,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243000,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GINECOLOGÍA PEDIÁTRICA,3,17,147,59,2,62,0,31,8.647058823529411,0.0,31.0,0.9516129032258065,0.04838709677419355,8.5,-14,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243100,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEFROLOGÍA PEDIÁTRICA,5,15,197,181,6,186,0,31,13.133333333333333,0.0,31.0,0.9731182795698925,0.026881720430107527,2.5,-10,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,0,5,99,305,10,310,3,31,19.8,0.6,31.0,0.9838709677419355,0.0,0.5,-5,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUMOLOGÍA PEDIÁTRICA,5,13,475,650,23,713,0,31,36.53846153846154,0.0,31.0,0.9116409537166901,0.0070126227208976155,0.5652173913043478,-8,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243400,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,0,11,381,466,16,496,0,31,34.63636363636363,0.0,31.0,0.9395161290322581,0.0,0.6875,-11,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243500,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OFTALMOLOGÍA PEDIÁTRICA,1,1,1,1,3,93,0,31,1.0,0.0,31.0,0.010752688172043012,0.010752688172043012,0.3333333333333333,0,bajo,0
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243700,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OTORRINOLARINGOLOGÍA PEDIÁTRICA,14,21,213,227,9,279,0,31,10.142857142857142,0.0,31.0,0.8136200716845878,0.05017921146953405,2.3333333333333335,-7,medio,1
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,244500,HOSPITALIZACIÓN DE MEDICINA HEMATOLOGÍA,3,8,51,111,4,124,0,31,6.375,0.0,31.0,0.8951612903225806,0.024193548387096774,2.0,-5,alto,2
2015,5,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,250108,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,0,2,20,468,16,496,2,31,10.0,1.0,31.0,0.9435483870967742,0.0,0.125,-2,alto,2
2015,5,150108,LIMA,LIMA,CHORRILLOS,MINSA,III-2,00007734,"INSTITUTO NACIONAL DE REHABILITACION ""DRA. ADRIANA REBAZA FLORES"" AMISTAD PERU - JAPON",240000,HOSPITALIZACIÓN,12,7,697,889,36,1116,0,31,99.57142857142857,0.0,31.0,0.796594982078853,0.010752688172043012,0.19444444444444445,5,medio,1
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,276,277,5612,3873,117,3627,5,31,20.259927797833935,0.018050541516245487,31.0,1.0678246484698097,0.076095947063689,2.3675213675213675,-1,alto,2
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,16,24,249,217,12,372,0,31,10.375,0.0,31.0,0.5833333333333334,0.043010752688172046,2.0,-8,bajo,0
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240600,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA OFTALMOLÓGICA,2,2,9,9,6,186,0,31,4.5,0.0,31.0,0.04838709677419355,0.010752688172043012,0.3333333333333333,0,bajo,0
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,40,40,260,266,7,217,0,31,6.5,0.0,31.0,1.2258064516129032,0.18433179723502305,5.714285714285714,0,alto,2
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240800,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,10,9,114,280,10,310,0,31,12.666666666666666,0.0,31.0,0.9032258064516129,0.03225806451612903,0.9,1,alto,2
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,33,33,873,660,22,682,1,31,26.454545454545453,0.030303030303030304,31.0,0.967741935483871,0.04838709677419355,1.5,0,alto,2
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,241100,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,8,9,42,29,6,186,0,31,4.666666666666667,0.0,31.0,0.15591397849462366,0.043010752688172046,1.5,-1,bajo,0
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,60,52,1285,1417,50,1550,0,31,24.71153846153846,0.0,31.0,0.9141935483870968,0.03870967741935484,1.04,8,alto,2
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,23,16,189,291,12,372,0,31,11.8125,0.0,31.0,0.782258064516129,0.06182795698924731,1.3333333333333333,7,medio,1
2015,5,150111,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,21,20,86,138,6,186,0,31,4.3,0.0,31.0,0.7419354838709677,0.11290322580645161,3.3333333333333335,1,medio,1
